Formula,uid,kpath,Rashba_parameter,band_binary,bandgap,ehull,kpath_real_distance,kpath_angle_deg,kvec_x,kvec_y,kvec_z,kstart_frac_x,kstart_frac_y,kend_frac_x,kend_frac_y,kmid_frac_x,kmid_frac_y,kstart_degen,kend_degen,kinterior_degen,ktotal_weight,pstart_grdf_gauss_mean,pstart_grdf_gauss_std,pstart_grdf_gauss_max,pstart_grdf_trig_mean,pstart_grdf_trig_std,pstart_grdf_trig_max,pstart_grdf_bessel_mean,pstart_grdf_bessel_std,pstart_grdf_bessel_max,pstart_n_atoms_on_plane,pstart_afs_gauss_mean,pstart_afs_gauss_std,pstart_afs_gauss_max,pstart_afs_trig_mean,pstart_afs_trig_std,pstart_afs_trig_max,pstart_afs_bessel_mean,pstart_afs_bessel_std,pstart_afs_bessel_max,pstart_plane_mean_Z,pstart_plane_max_Z,pstart_plane_sum_Z4,pstart_plane_mean_mass,pstart_plane_max_mass,pstart_plane_heavy_frac,pmid_grdf_gauss_mean,pmid_grdf_gauss_std,pmid_grdf_gauss_max,pmid_grdf_trig_mean,pmid_grdf_trig_std,pmid_grdf_trig_max,pmid_grdf_bessel_mean,pmid_grdf_bessel_std,pmid_grdf_bessel_max,pmid_n_atoms_on_plane,pmid_afs_gauss_mean,pmid_afs_gauss_std,pmid_afs_gauss_max,pmid_afs_trig_mean,pmid_afs_trig_std,pmid_afs_trig_max,pmid_afs_bessel_mean,pmid_afs_bessel_std,pmid_afs_bessel_max,pmid_plane_mean_Z,pmid_plane_max_Z,pmid_plane_sum_Z4,pmid_plane_mean_mass,pmid_plane_max_mass,pmid_plane_heavy_frac,pend_grdf_gauss_mean,pend_grdf_gauss_std,pend_grdf_gauss_max,pend_grdf_trig_mean,pend_grdf_trig_std,pend_grdf_trig_max,pend_grdf_bessel_mean,pend_grdf_bessel_std,pend_grdf_bessel_max,pend_n_atoms_on_plane,pend_afs_gauss_mean,pend_afs_gauss_std,pend_afs_gauss_max,pend_afs_trig_mean,pend_afs_trig_std,pend_afs_trig_max,pend_afs_bessel_mean,pend_afs_bessel_std,pend_afs_bessel_max,pend_plane_mean_Z,pend_plane_max_Z,pend_plane_sum_Z4,pend_plane_mean_mass,pend_plane_max_mass,pend_plane_heavy_frac,pline_grdf_gauss_mean,pline_grdf_gauss_std,pline_grdf_gauss_max,pline_grdf_trig_mean,pline_grdf_trig_std,pline_grdf_trig_max,pline_grdf_bessel_mean,pline_grdf_bessel_std,pline_grdf_bessel_max,pline_n_atoms_on_plane,pline_plane_mean_Z,pline_plane_max_Z,pline_plane_sum_Z4,pline_plane_mean_mass,pline_plane_max_mass,pline_plane_heavy_frac,ppoint_n_atoms,ppoint_plane_mean_Z,ppoint_plane_max_Z,ppoint_plane_sum_Z4,ppoint_plane_mean_mass,ppoint_plane_max_mass,ppoint_plane_heavy_frac,plane_angle_deg,max_Z,max_Z4,max_mass,radius_mean,radius_diff,X_mean,X_diff,n_elements,mean_Z,sum_Z4,E_pfrac_VBM,E_pfrac_CBM,E_pfrac_relevant
STeW,75ee10091f43,M->G,2.27,1,1.168,0.086,1.0789061805353268,-149.9999999351806,-0.9343601600333429,-0.5394530913247166,0.0,0.5,0.0,0.0,0.0,0.25,0.0,3,1,6,10,1.0404729157623036,0.28138028506871976,1.4160543610653862,-1.7652827064043477,0.08582665355185935,-1.678734213870113,0.22700545653529436,0.13954175997478624,0.41315740764806935,3,0.06714243309623588,0.005049475807724394,0.07217594859596385,0.38984173579411546,0.21715093043204267,0.6202293502241829,-0.00455560541142944,0.007346356162258444,0.005576027368347458,47.333333333333336,74,37363728,114.50166666666667,183.84,0.6666666666666666,1.0404729157623036,0.28138028506871976,1.4160543610653862,-1.7652827064043477,0.08582665355185935,-1.678734213870113,0.22700545653529436,0.13954175997478624,0.41315740764806935,3,0.06714243309623588,0.005049475807724394,0.07217594859596385,0.38984173579411546,0.21715093043204267,0.6202293502241829,-0.00455560541142944,0.007346356162258444,0.005576027368347458,47.333333333333336,74,37363728,114.50166666666667,183.84,0.6666666666666666,1.0404729157623036,0.28138028506871976,1.4160543610653862,-1.7652827064043477,0.08582665355185935,-1.678734213870113,0.22700545653529436,0.13954175997478624,0.41315740764806935,3,0.06714243309623588,0.005049475807724394,0.07217594859596385,0.38984173579411546,0.21715093043204267,0.6202293502241829,-0.00455560541142944,0.007346356162258444,0.005576027368347458,47.333333333333336,74,37363728,114.50166666666667,183.84,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,74,29986576,183.84,1.25,0.3999999999999999,2.3466666666666662,0.48,3,47.333333333333336,37363728,0.293574412341913,0.1498061527142361,0.1498061527142361
STeW,75ee10091f43,G->K,3.947,1,1.168,0.086,1.2458135472996588,60.00000001562721,0.6229067733555619,1.0789061805102063,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,6,12,19,1.0404729157623036,0.28138028506871976,1.4160543610653862,-1.7652827064043477,0.08582665355185935,-1.678734213870113,0.22700545653529436,0.13954175997478624,0.41315740764806935,3,0.06714243309623588,0.005049475807724394,0.07217594859596385,0.38984173579411546,0.21715093043204267,0.6202293502241829,-0.00455560541142944,0.007346356162258444,0.005576027368347458,47.333333333333336,74,37363728,114.50166666666667,183.84,0.6666666666666666,1.0404729157623036,0.28138028506871976,1.4160543610653862,-1.7652827064043477,0.08582665355185935,-1.678734213870113,0.22700545653529436,0.13954175997478624,0.41315740764806935,3,0.06714243309623588,0.005049475807724394,0.07217594859596385,0.38984173579411546,0.21715093043204267,0.6202293502241829,-0.00455560541142944,0.007346356162258444,0.005576027368347458,47.333333333333336,74,37363728,114.50166666666667,183.84,0.6666666666666666,1.0404729157623036,0.28138028506871976,1.4160543610653862,-1.7652827064043477,0.08582665355185935,-1.678734213870113,0.22700545653529436,0.13954175997478624,0.41315740764806935,3,0.06714243309623588,0.005049475807724394,0.07217594859596385,0.38984173579411546,0.21715093043204267,0.6202293502241829,-0.00455560541142944,0.007346356162258444,0.005576027368347458,47.333333333333336,74,37363728,114.50166666666667,183.84,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,74,29986576,183.84,1.25,0.3999999999999999,2.3466666666666662,0.48,3,47.333333333333336,37363728,0.293574412341913,0.1498061527142361,0.1498061527142361
MoSTe,2ea941c8bc3c,M->K,2.358,1,0.196,0.223,0.630940405648001,120.00000005687724,-0.3154702033664195,0.5464104192520619,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.16666666666666666,3,6,12,21,0.9395736254429167,0.3399033820915767,1.3888258773305906,-1.570921034106289,0.10933577344756328,-1.4219252422262483,0.14530766460824315,0.19236547171886748,0.40371602134352225,3,-0.01832839809883072,0.041153514985100496,0.012527319469074883,0.2513728401761673,0.26595595471592937,0.5050031580900158,-0.02066324371288675,0.012782979951337727,-0.005869899961250167,36.666666666666664,52,10488848,85.20166666666667,127.6,0.6666666666666666,0.9395736254429167,0.3399033820915767,1.3888258773305906,-1.570921034106289,0.10933577344756328,-1.4219252422262483,0.14530766460824315,0.19236547171886748,0.40371602134352225,3,-0.01832839809883072,0.041153514985100496,0.012527319469074883,0.2513728401761673,0.26595595471592937,0.5050031580900158,-0.02066324371288675,0.012782979951337727,-0.005869899961250167,36.666666666666664,52,10488848,85.20166666666667,127.6,0.6666666666666666,0.9395736254429167,0.3399033820915767,1.3888258773305906,-1.570921034106289,0.10933577344756328,-1.4219252422262483,0.14530766460824315,0.19236547171886748,0.40371602134352225,3,-0.01832839809883072,0.041153514985100496,0.012527319469074883,0.2513728401761673,0.26595595471592937,0.5050031580900158,-0.02066324371288675,0.012782979951337727,-0.005869899961250167,36.666666666666664,52,10488848,85.20166666666667,127.6,0.6666666666666666,0.9395736254429167,0.3399033820915767,1.3888258773305906,-1.570921034106289,0.10933577344756328,-1.4219252422262483,0.14530766460824315,0.19236547171886748,0.40371602134352225,3,36.666666666666664,52,10488848,85.20166666666667,127.6,0.6666666666666666,0,0,0,0,0,0,0,29.999999950173358,52,7311616,127.6,1.2833333333333334,0.44999999999999996,2.28,0.48,3,36.666666666666664,10488848,0.2656621523829215,0.2434765337283689,0.2434765337283689
MoSTe,2ea941c8bc3c,G->K,2.525,1,0.196,0.223,1.2618808131967216,59.99999999294942,0.6309404067328389,1.0928208406988857,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,6,12,19,0.9395736254429167,0.3399033820915767,1.3888258773305906,-1.570921034106289,0.10933577344756328,-1.4219252422262483,0.14530766460824315,0.19236547171886748,0.40371602134352225,3,-0.01832839809883072,0.041153514985100496,0.012527319469074883,0.2513728401761673,0.26595595471592937,0.5050031580900158,-0.02066324371288675,0.012782979951337727,-0.005869899961250167,36.666666666666664,52,10488848,85.20166666666667,127.6,0.6666666666666666,0.9395736254429167,0.3399033820915767,1.3888258773305906,-1.570921034106289,0.10933577344756328,-1.4219252422262483,0.14530766460824315,0.19236547171886748,0.40371602134352225,3,-0.01832839809883072,0.041153514985100496,0.012527319469074883,0.2513728401761673,0.26595595471592937,0.5050031580900158,-0.02066324371288675,0.012782979951337727,-0.005869899961250167,36.666666666666664,52,10488848,85.20166666666667,127.6,0.6666666666666666,0.9395736254429167,0.3399033820915767,1.3888258773305906,-1.570921034106289,0.10933577344756328,-1.4219252422262483,0.14530766460824315,0.19236547171886748,0.40371602134352225,3,-0.01832839809883072,0.041153514985100496,0.012527319469074883,0.2513728401761673,0.26595595471592937,0.5050031580900158,-0.02066324371288675,0.012782979951337727,-0.005869899961250167,36.666666666666664,52,10488848,85.20166666666667,127.6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,52,7311616,127.6,1.2833333333333334,0.44999999999999996,2.28,0.48,3,36.666666666666664,10488848,0.2656621523829215,0.2434765337283689,0.2434765337283689
ISbTe,0f02957b17cf,G->M,3.658,0,0.886,0.0,0.8400758023740541,30.00000003954003,0.7275269856706568,0.4200379016890961,0.0,0.0,0.0,0.5,0.0,0.25,0.0,1,3,6,10,0.39740529966266974,0.15002002413679494,0.5938218297637354,-1.4876008320831033,0.35345592826463407,-1.2342344760598332,-0.12947001860087975,0.1114691649498014,0.022946358074677348,3,-0.0005177518012264582,0.0014178093338184459,0.0005812602752490829,0.10598953569690527,0.09619413874421494,0.1801700840652862,-0.0010628000087674826,0.004453614363875146,0.0037608122196583563,52.0,53,21967298,125.42149,127.6,1.0,0.39740529966266974,0.15002002413679494,0.5938218297637354,-1.4876008320831033,0.35345592826463407,-1.2342344760598332,-0.12947001860087975,0.1114691649498014,0.022946358074677348,3,-0.0005177518012264582,0.0014178093338184459,0.0005812602752490829,0.10598953569690527,0.09619413874421494,0.1801700840652862,-0.0010628000087674826,0.004453614363875146,0.0037608122196583563,52.0,53,21967298,125.42149,127.6,1.0,0.39740529966266974,0.15002002413679494,0.5938218297637354,-1.4876008320831033,0.35345592826463407,-1.2342344760598332,-0.12947001860087975,0.1114691649498014,0.022946358074677348,3,-0.0005177518012264582,0.0014178093338184459,0.0005812602752490829,0.10598953569690527,0.09619413874421494,0.1801700840652862,-0.0010628000087674826,0.004453614363875146,0.0037608122196583563,52.0,53,21967298,125.42149,127.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,53,7890481,127.6,1.4166666666666667,0.050000000000000044,2.27,0.6100000000000003,3,52.0,21967298,0.848391125348033,0.8724804784156919,0.848391125348033
ISbTe,0f02957b17cf,G->K,3.526,0,0.886,0.0,0.9700359820536879,60.000000039540026,0.4850179904471045,0.8400758033781922,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,6,12,19,0.39740529966266974,0.15002002413679494,0.5938218297637354,-1.4876008320831033,0.35345592826463407,-1.2342344760598332,-0.12947001860087975,0.1114691649498014,0.022946358074677348,3,-0.0005177518012264582,0.0014178093338184459,0.0005812602752490829,0.10598953569690527,0.09619413874421494,0.1801700840652862,-0.0010628000087674826,0.004453614363875146,0.0037608122196583563,52.0,53,21967298,125.42149,127.6,1.0,0.39740529966266974,0.15002002413679494,0.5938218297637354,-1.4876008320831033,0.35345592826463407,-1.2342344760598332,-0.12947001860087975,0.1114691649498014,0.022946358074677348,3,-0.0005177518012264582,0.0014178093338184459,0.0005812602752490829,0.10598953569690527,0.09619413874421494,0.1801700840652862,-0.0010628000087674826,0.004453614363875146,0.0037608122196583563,52.0,53,21967298,125.42149,127.6,1.0,0.39740529966266974,0.15002002413679494,0.5938218297637354,-1.4876008320831033,0.35345592826463407,-1.2342344760598332,-0.12947001860087975,0.1114691649498014,0.022946358074677348,3,-0.0005177518012264582,0.0014178093338184459,0.0005812602752490829,0.10598953569690527,0.09619413874421494,0.1801700840652862,-0.0010628000087674826,0.004453614363875146,0.0037608122196583563,52.0,53,21967298,125.42149,127.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,53,7890481,127.6,1.4166666666666667,0.050000000000000044,2.27,0.6100000000000003,3,52.0,21967298,0.848391125348033,0.8724804784156919,0.848391125348033
Sn2Te2,03bcf7dcdaf2,Y->G,4.804,1,0.595,0.063,0.6910688603312941,-90.0,4.5251949392413903e-17,-0.6910688603312941,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1,1,2,4,0.7058143317194642,0.003160711804978662,0.7090088410574307,-2.322469138962869,0.14877290828823478,-2.173680899149965,-0.13675382968193062,0.005050319612110934,-0.13168240013424753,4,0.0024810913118892396,0.008126539513470716,0.013206208958307913,0.4768790844063632,0.12471380669854865,0.6417915137875184,-0.010698953542791287,0.0008367148853928135,-0.00956381165589518,51.0,52,27123232,123.15499999999999,127.6,1.0,0.7058143317194642,0.003160711804978662,0.7090088410574307,-2.322469138962869,0.14877290828823478,-2.173680899149965,-0.13675382968193062,0.005050319612110934,-0.13168240013424753,4,0.0024810913118892396,0.008126539513470716,0.013206208958307913,0.4768790844063632,0.12471380669854865,0.6417915137875184,-0.010698953542791287,0.0008367148853928135,-0.00956381165589518,51.0,52,27123232,123.15499999999999,127.6,1.0,0.7058143317194642,0.003160711804978662,0.7090088410574307,-2.322469138962869,0.14877290828823478,-2.173680899149965,-0.13675382968193062,0.005050319612110934,-0.13168240013424753,4,0.0024810913118892396,0.008126539513470716,0.013206208958307913,0.4768790844063632,0.12471380669854865,0.6417915137875184,-0.010698953542791287,0.0008367148853928135,-0.00956381165589518,51.0,52,27123232,123.15499999999999,127.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,52,7311616,127.6,1.4249999999999998,0.050000000000000044,2.0300000000000002,0.14000000000000012,2,51.0,13561616,0.6785544244677716,0.8358953535587912,0.8358953535587912
SeTeW,6e2a4c6f4f57,M->G,1.394,1,1.058,0.042,1.0567376458491684,-150.0000000328296,-0.9151616467434905,-0.5283688224002104,0.0,0.5,0.0,0.0,0.0,0.25,0.0,3,1,6,10,0.9513858106109456,0.2665038395084947,1.3199519176239218,-1.7932576652933232,0.04307332391034826,-1.7515391769253403,0.17540953421673003,0.13457064273700212,0.362037447854645,3,0.04929349868098392,0.004665780492923583,0.05491871977545395,0.3947903319235642,0.21338562130374908,0.5885816300536659,-0.006477290663931143,0.007559088290350483,0.004043446627211574,53.333333333333336,74,38634528,130.13333333333333,183.84,1.0,0.9513858106109456,0.2665038395084947,1.3199519176239218,-1.7932576652933232,0.04307332391034826,-1.7515391769253403,0.17540953421673003,0.13457064273700212,0.362037447854645,3,0.04929349868098392,0.004665780492923583,0.05491871977545395,0.3947903319235642,0.21338562130374908,0.5885816300536659,-0.006477290663931143,0.007559088290350483,0.004043446627211574,53.333333333333336,74,38634528,130.13333333333333,183.84,1.0,0.9513858106109456,0.2665038395084947,1.3199519176239218,-1.7932576652933232,0.04307332391034826,-1.7515391769253403,0.17540953421673003,0.13457064273700212,0.362037447854645,3,0.04929349868098392,0.004665780492923583,0.05491871977545395,0.3947903319235642,0.21338562130374908,0.5885816300536659,-0.006477290663931143,0.007559088290350483,0.004043446627211574,53.333333333333336,74,38634528,130.13333333333333,183.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,74,29986576,183.84,1.3,0.25,2.3366666666666664,0.44999999999999973,3,53.333333333333336,38634528,0.2588201614869204,0.1379246426011634,0.1379246426011634
S2Sn2,7a8373382b33,Y->G,4.469,1,1.434,0.043,0.7730655510920621,-90.0,0.0,-0.7730655510920621,0.0,0.0,0.5,0.0,0.0,0.0,0.25,1,1,2,4,1.3231226979754385,0.019326436778651496,1.3426296039539203,-2.461065012760304,0.13743971722616385,-2.3235848149122487,0.17332279421659882,0.02617558115992841,0.19958191710337855,4,0.029732098271255766,0.050626288164286826,0.09379105992466694,0.8573276685079807,0.1369739602972706,1.0543419029949075,-0.04237627928866648,0.00563481952321582,-0.03612641982268727,33.0,50,12631072,75.38749999999999,118.71,0.5,1.3231226979754385,0.019326436778651496,1.3426296039539203,-2.461065012760304,0.13743971722616385,-2.3235848149122487,0.17332279421659882,0.02617558115992841,0.19958191710337855,4,0.029732098271255766,0.050626288164286826,0.09379105992466694,0.8573276685079807,0.1369739602972706,1.0543419029949075,-0.04237627928866648,0.00563481952321582,-0.03612641982268727,33.0,50,12631072,75.38749999999999,118.71,0.5,1.3231226979754385,0.019326436778651496,1.3426296039539203,-2.461065012760304,0.13743971722616385,-2.3235848149122487,0.17332279421659882,0.02617558115992841,0.19958191710337855,4,0.029732098271255766,0.050626288164286826,0.09379105992466694,0.8573276685079807,0.1369739602972706,1.0543419029949075,-0.04237627928866648,0.00563481952321582,-0.03612641982268727,33.0,50,12631072,75.38749999999999,118.71,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,50,6250000,118.71,1.225,0.44999999999999996,2.27,0.6200000000000001,2,33.0,6315536,0.7185895220588732,0.8186754780085288,0.8186754780085288
SeSn,d59c96fdfda1,M->K,0.873,0,2.156,0.098,0.5360883575173945,119.99999997350001,-0.26804417854396856,0.4642661364071118,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.16666666666666666,3,6,12,21,0.5768656515669394,0.0,0.5768656515669394,-0.9211098744428414,0.0,-0.9211098744428414,0.14199224042317773,0.0,0.14199224042317773,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,50,7586336,98.835,118.71,1.0,0.5768656515669394,0.0,0.5768656515669394,-0.9211098744428414,0.0,-0.9211098744428414,0.14199224042317773,0.0,0.14199224042317773,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,50,7586336,98.835,118.71,1.0,0.5768656515669394,0.0,0.5768656515669394,-0.9211098744428414,0.0,-0.9211098744428414,0.14199224042317773,0.0,0.14199224042317773,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,50,7586336,98.835,118.71,1.0,0.5768656515669394,0.0,0.5768656515669394,-0.9211098744428414,0.0,-0.9211098744428414,0.14199224042317773,0.0,0.14199224042317773,2,42.0,50,7586336,98.835,118.71,1.0,0,0,0,0,0,0,0,30.000000042335998,50,6250000,118.71,1.2999999999999998,0.30000000000000004,2.255,0.5899999999999999,2,42.0,7586336,0.8617318463089176,0.772294966413053,0.8617318463089176
BiBrS,49b7be14f786,G->M,1.271,1,1.227,0.0,0.8832113917610596,30.0000000011179,0.7648835021682714,0.4416056958954534,0.0,0.0,0.0,0.5,0.0,0.25,0.0,1,3,6,10,0.5971715523851565,0.227769540807324,0.8839015350702499,-1.6615804699071781,0.18683636137605367,-1.4945848587115471,-0.02668577709003872,0.14041889894325627,0.16008950174425057,3,0.0029940753478058008,0.0011259988292006652,0.004471006042678291,0.2601377879679843,0.18009065095812787,0.4222134811290229,-0.00718219953990686,0.008015578781024659,2.9084814998290997e-05,44.666666666666664,83,49024482,106.98313333333333,208.9804,0.6666666666666666,0.5971715523851565,0.227769540807324,0.8839015350702499,-1.6615804699071781,0.18683636137605367,-1.4945848587115471,-0.02668577709003872,0.14041889894325627,0.16008950174425057,3,0.0029940753478058008,0.0011259988292006652,0.004471006042678291,0.2601377879679843,0.18009065095812787,0.4222134811290229,-0.00718219953990686,0.008015578781024659,2.9084814998290997e-05,44.666666666666664,83,49024482,106.98313333333333,208.9804,0.6666666666666666,0.5971715523851565,0.227769540807324,0.8839015350702499,-1.6615804699071781,0.18683636137605367,-1.4945848587115471,-0.02668577709003872,0.14041889894325627,0.16008950174425057,3,0.0029940753478058008,0.0011259988292006652,0.004471006042678291,0.2601377879679843,0.18009065095812787,0.4222134811290229,-0.00718219953990686,0.008015578781024659,2.9084814998290997e-05,44.666666666666664,83,49024482,106.98313333333333,208.9804,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,83,47458321,208.9804,1.25,0.6000000000000001,2.52,0.94,3,44.666666666666664,49024482,0.8440266668986302,0.9145043455561068,0.9145043455561068
BiBrS,49b7be14f786,G->K,1.293,1,1.227,0.0,1.01984466959216,60.00000000111791,0.5099223347788475,0.8832113917909068,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,6,12,19,0.5971715523851565,0.227769540807324,0.8839015350702499,-1.6615804699071781,0.18683636137605367,-1.4945848587115471,-0.02668577709003872,0.14041889894325627,0.16008950174425057,3,0.0029940753478058008,0.0011259988292006652,0.004471006042678291,0.2601377879679843,0.18009065095812787,0.4222134811290229,-0.00718219953990686,0.008015578781024659,2.9084814998290997e-05,44.666666666666664,83,49024482,106.98313333333333,208.9804,0.6666666666666666,0.5971715523851565,0.227769540807324,0.8839015350702499,-1.6615804699071781,0.18683636137605367,-1.4945848587115471,-0.02668577709003872,0.14041889894325627,0.16008950174425057,3,0.0029940753478058008,0.0011259988292006652,0.004471006042678291,0.2601377879679843,0.18009065095812787,0.4222134811290229,-0.00718219953990686,0.008015578781024659,2.9084814998290997e-05,44.666666666666664,83,49024482,106.98313333333333,208.9804,0.6666666666666666,0.5971715523851565,0.227769540807324,0.8839015350702499,-1.6615804699071781,0.18683636137605367,-1.4945848587115471,-0.02668577709003872,0.14041889894325627,0.16008950174425057,3,0.0029940753478058008,0.0011259988292006652,0.004471006042678291,0.2601377879679843,0.18009065095812787,0.4222134811290229,-0.00718219953990686,0.008015578781024659,2.9084814998290997e-05,44.666666666666664,83,49024482,106.98313333333333,208.9804,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,83,47458321,208.9804,1.25,0.6000000000000001,2.52,0.94,3,44.666666666666664,49024482,0.8440266668986302,0.9145043455561068,0.9145043455561068
AsClTe,fba4cc0df459,G->K,0.634,1,1.316,0.194,1.0958219733293904,59.99999995613801,0.5479109873911965,0.9490096665089999,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,6,12,19,0.7668315458380534,0.19199375815574762,1.0378758807242474,-1.8897045526246563,0.004465524758364125,-1.8837798887421169,0.09115933863295418,0.09955773234987385,0.23176993390841827,3,0.045029913671773635,0.012663958116926891,0.06292489340305149,0.43783111028217586,0.16196563417337587,0.5606441252150105,-0.0034979581017977857,0.004693955395899952,0.0031310618032053886,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.7668315458380534,0.19199375815574762,1.0378758807242474,-1.8897045526246563,0.004465524758364125,-1.8837798887421169,0.09115933863295418,0.09955773234987385,0.23176993390841827,3,0.045029913671773635,0.012663958116926891,0.06292489340305149,0.43783111028217586,0.16196563417337587,0.5606441252150105,-0.0034979581017977857,0.004693955395899952,0.0031310618032053886,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.7668315458380534,0.19199375815574762,1.0378758807242474,-1.8897045526246563,0.004465524758364125,-1.8837798887421169,0.09115933863295418,0.09955773234987385,0.23176993390841827,3,0.045029913671773635,0.012663958116926891,0.06292489340305149,0.43783111028217586,0.16196563417337587,0.5606441252150105,-0.0034979581017977857,0.004693955395899952,0.0031310618032053886,34.0,52,8581058,79.32486666666667,127.6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,52,7311616,127.6,1.1833333333333333,0.3999999999999999,2.48,1.06,3,34.0,8581058,0.9271260695172412,0.9136992993085054,0.9136992993085054
ClSbTe,04fdd7d1ec5c,M->K,1.018,0,1.439,0.153,0.5143363844425337,120.00000002401246,-0.2571681924079444,0.44542837491009524,-1.4104943912088812e-18,0.5,0.0,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.16666666666666666,3,6,12,21,0.5586861291077597,0.15088245591590807,0.7719621833660112,-1.8978724019868032,0.05277258402841778,-1.8592992218023547,-0.014696993889453391,0.0888993253989913,0.1109875180977846,3,0.022754546264191027,0.010074750808698737,0.03700109408204915,0.4329438326027852,0.1353015594982485,0.5315387881053993,-0.002762026570023569,0.0024980351821894367,0.0007632256453637741,40.0,52,14160338,94.93766666666666,127.6,0.6666666666666666,0.5586861291077597,0.15088245591590807,0.7719621833660112,-1.8978724019868032,0.05277258402841778,-1.8592992218023547,-0.014696993889453391,0.0888993253989913,0.1109875180977846,3,0.022754546264191027,0.010074750808698737,0.03700109408204915,0.4329438326027852,0.1353015594982485,0.5315387881053993,-0.002762026570023569,0.0024980351821894367,0.0007632256453637741,40.0,52,14160338,94.93766666666666,127.6,0.6666666666666666,0.5586861291077597,0.15088245591590807,0.7719621833660112,-1.8978724019868032,0.05277258402841778,-1.8592992218023547,-0.014696993889453391,0.0888993253989913,0.1109875180977846,3,0.022754546264191027,0.010074750808698737,0.03700109408204915,0.4329438326027852,0.1353015594982485,0.5315387881053993,-0.002762026570023569,0.0024980351821894367,0.0007632256453637741,40.0,52,14160338,94.93766666666666,127.6,0.6666666666666666,0.5586861291077597,0.15088245591590807,0.7719621833660112,-1.8978724019868032,0.05277258402841778,-1.8592992218023547,-0.014696993889453391,0.0888993253989913,0.1109875180977846,3,40.0,52,14160338,94.93766666666666,127.6,0.6666666666666666,0,0,0,0,0,0,0,30.000000000000004,52,7311616,127.6,1.2833333333333332,0.44999999999999996,2.4366666666666665,1.1100000000000003,3,40.0,14160338,0.8840911585585108,0.92019295831051,0.8840911585585108
