features,feat_list,indices,n_feat,cv5_r2
E_pfrac_CBM + E_pfrac_relevant + mid_adf_std,"E_pfrac_CBM,E_pfrac_relevant,mid_adf_std","(0, 2, 43)",3,0.23491936365608784
E_pfrac_CBM + mid_adf_max + start_adf_max,"E_pfrac_CBM,mid_adf_max,start_adf_max","(0, 39, 52)",3,0.23477938579512453
E_pfrac_VBM + mid_adf_max + start_adf_mean,"E_pfrac_VBM,mid_adf_max,start_adf_mean","(1, 39, 53)",3,0.23455877806467304
E_pfrac_relevant + end_nearest_Z4 + start_adf_mean,"E_pfrac_relevant,end_nearest_Z4,start_adf_mean","(2, 14, 53)",3,0.23451431470099166
E_pfrac_relevant + end_nearest_mass + start_adf_mean,"E_pfrac_relevant,end_nearest_mass,start_adf_mean","(2, 16, 53)",3,0.23451431470099166
E_pfrac_relevant + end_nearest_Z + start_adf_mean,"E_pfrac_relevant,end_nearest_Z,start_adf_mean","(2, 13, 53)",3,0.23451431470099166
band_binary + kpath_angle_deg + mid_adf_max,"band_binary,kpath_angle_deg,mid_adf_max","(5, 24, 39)",3,0.23427877552603743
E_pfrac_CBM + band_binary + start_adf_std,"E_pfrac_CBM,band_binary,start_adf_std","(0, 5, 56)",3,0.23412366068791704
E_pfrac_relevant + max_mass + start_adf_mean,"E_pfrac_relevant,max_mass,start_adf_mean","(2, 37, 53)",3,0.2341231510515273
E_pfrac_relevant + end_adf_min + mid_nearest_Z,"E_pfrac_relevant,end_adf_min,mid_nearest_Z","(2, 10, 44)",3,0.2341111407260549
E_pfrac_relevant + end_adf_min + mid_nearest_Z4,"E_pfrac_relevant,end_adf_min,mid_nearest_Z4","(2, 10, 45)",3,0.2341111407260549
E_pfrac_relevant + end_adf_min + mid_nearest_mass,"E_pfrac_relevant,end_adf_min,mid_nearest_mass","(2, 10, 47)",3,0.2341111407260549
E_pfrac_relevant + mid_adf_mean + radius_mean,"E_pfrac_relevant,mid_adf_mean,radius_mean","(2, 40, 51)",3,0.23397793351313229
E_pfrac_VBM + end_adf_max + radius_mean,"E_pfrac_VBM,end_adf_max,radius_mean","(1, 8, 51)",3,0.2337951306425615
E_pfrac_CBM + E_pfrac_VBM + mid_adf_std,"E_pfrac_CBM,E_pfrac_VBM,mid_adf_std","(0, 1, 43)",3,0.23365172208397428
kpath_angle_deg + kpath_interior_degeneracy + start_adf_mean,"kpath_angle_deg,kpath_interior_degeneracy,start_adf_mean","(24, 25, 53)",3,0.23327506487439265
E_pfrac_VBM + mid_adf_mean + start_adf_mean,"E_pfrac_VBM,mid_adf_mean,start_adf_mean","(1, 40, 53)",3,0.23312702153707693
E_pfrac_CBM + band_binary + mid_adf_max,"E_pfrac_CBM,band_binary,mid_adf_max","(0, 5, 39)",3,0.23293873464698045
E_pfrac_relevant + start_adf_mean + start_nearest_Z,"E_pfrac_relevant,start_adf_mean,start_nearest_Z","(2, 53, 57)",3,0.23284097219015853
E_pfrac_relevant + start_adf_mean + start_nearest_Z4,"E_pfrac_relevant,start_adf_mean,start_nearest_Z4","(2, 53, 58)",3,0.23284097219015853
E_pfrac_relevant + start_adf_mean + start_nearest_mass,"E_pfrac_relevant,start_adf_mean,start_nearest_mass","(2, 53, 60)",3,0.23284097219015853
kpath_angle_deg + mid_nearest_Z + start_adf_mean,"kpath_angle_deg,mid_nearest_Z,start_adf_mean","(24, 44, 53)",3,0.23259822797923135
kpath_angle_deg + mid_nearest_Z4 + start_adf_mean,"kpath_angle_deg,mid_nearest_Z4,start_adf_mean","(24, 45, 53)",3,0.23259822797923135
kpath_angle_deg + mid_nearest_mass + start_adf_mean,"kpath_angle_deg,mid_nearest_mass,start_adf_mean","(24, 47, 53)",3,0.23259822797923135
E_pfrac_relevant + min_mass + start_adf_mean,"E_pfrac_relevant,min_mass,start_adf_mean","(2, 48, 53)",3,0.23239726431400878
E_pfrac_relevant + kpath_interior_degeneracy + start_adf_std,"E_pfrac_relevant,kpath_interior_degeneracy,start_adf_std","(2, 25, 56)",3,0.23210210726420327
E_pfrac_relevant + max_mass + mid_adf_max,"E_pfrac_relevant,max_mass,mid_adf_max","(2, 37, 39)",3,0.23084781084347875
E_pfrac_relevant + kend_frac_y + mid_adf_max,"E_pfrac_relevant,kend_frac_y,mid_adf_max","(2, 19, 39)",3,0.23033923303169407
E_pfrac_relevant + kstart_frac_z + mid_adf_max,"E_pfrac_relevant,kstart_frac_z,mid_adf_max","(2, 31, 39)",3,0.22930874279214572
E_pfrac_VBM + start_adf_min + start_adf_n_triplets,"E_pfrac_VBM,start_adf_min,start_adf_n_triplets","(1, 54, 55)",3,0.2293002532847641
kend_frac_y + kvec_x + start_adf_mean,"kend_frac_y,kvec_x,start_adf_mean","(19, 32, 53)",3,0.2290955624921125
E_pfrac_relevant + kpath_total_weight + start_adf_max,"E_pfrac_relevant,kpath_total_weight,start_adf_max","(2, 27, 52)",3,0.2289780661143787
E_pfrac_CBM + ehull + mid_adf_max,"E_pfrac_CBM,ehull,mid_adf_max","(0, 7, 39)",3,0.22875287171225356
E_pfrac_relevant + kmid_frac_y + mid_adf_max,"E_pfrac_relevant,kmid_frac_y,mid_adf_max","(2, 22, 39)",3,0.22847149977543735
E_pfrac_VBM + radius_mean + start_adf_n_triplets,"E_pfrac_VBM,radius_mean,start_adf_n_triplets","(1, 51, 55)",3,0.22810678782597327
E_pfrac_relevant + kend_degeneracy + start_adf_mean,"E_pfrac_relevant,kend_degeneracy,start_adf_mean","(2, 17, 53)",3,0.2279777712824984
E_pfrac_VBM + start_adf_n_triplets + start_adf_std,"E_pfrac_VBM,start_adf_n_triplets,start_adf_std","(1, 55, 56)",3,0.2276356297957781
E_pfrac_VBM + mid_adf_n_triplets + start_adf_std,"E_pfrac_VBM,mid_adf_n_triplets,start_adf_std","(1, 42, 56)",3,0.2276356297957781
E_pfrac_VBM + end_adf_n_triplets + start_adf_std,"E_pfrac_VBM,end_adf_n_triplets,start_adf_std","(1, 11, 56)",3,0.2276356297957781
band_binary + kpath_angle_deg + start_adf_mean,"band_binary,kpath_angle_deg,start_adf_mean","(5, 24, 53)",3,0.22733012206430608
kpath_angle_deg + start_adf_mean + sum_Z4,"kpath_angle_deg,start_adf_mean,sum_Z4","(24, 53, 61)",3,0.22710835725083273
E_pfrac_VBM + band_binary + mid_adf_n_triplets,"E_pfrac_VBM,band_binary,mid_adf_n_triplets","(1, 5, 42)",3,0.2268476694880439
E_pfrac_VBM + band_binary + end_adf_n_triplets,"E_pfrac_VBM,band_binary,end_adf_n_triplets","(1, 5, 11)",3,0.2268476694880439
E_pfrac_VBM + band_binary + start_adf_n_triplets,"E_pfrac_VBM,band_binary,start_adf_n_triplets","(1, 5, 55)",3,0.2268476694880439
E_pfrac_VBM + band_binary + radius_mean,"E_pfrac_VBM,band_binary,radius_mean","(1, 5, 51)",3,0.22676508017216998
E_pfrac_relevant + X_mean + mid_adf_mean,"E_pfrac_relevant,X_mean,mid_adf_mean","(2, 4, 40)",3,0.22636429109439327
E_pfrac_relevant + kstart_frac_y + mid_adf_max,"E_pfrac_relevant,kstart_frac_y,mid_adf_max","(2, 30, 39)",3,0.22620584067283148
E_pfrac_relevant + mid_adf_min + start_adf_mean,"E_pfrac_relevant,mid_adf_min,start_adf_mean","(2, 41, 53)",3,0.22611918940796846
E_pfrac_CBM + start_adf_min + start_adf_std,"E_pfrac_CBM,start_adf_min,start_adf_std","(0, 54, 56)",3,0.2258435338923312
E_pfrac_relevant + kpath_angle_deg + start_adf_max,"E_pfrac_relevant,kpath_angle_deg,start_adf_max","(2, 24, 52)",3,0.22569148554432128
E_pfrac_relevant + kend_frac_x + mid_adf_max,"E_pfrac_relevant,kend_frac_x,mid_adf_max","(2, 18, 39)",3,0.22534907814988578
E_pfrac_relevant + ehull + kpath_real_distance,"E_pfrac_relevant,ehull,kpath_real_distance","(2, 7, 26)",3,0.2243375678438297
E_pfrac_relevant + mid_adf_std + start_adf_mean,"E_pfrac_relevant,mid_adf_std,start_adf_mean","(2, 43, 53)",3,0.223958618541803
E_pfrac_relevant + min_mass + start_adf_min,"E_pfrac_relevant,min_mass,start_adf_min","(2, 48, 54)",3,0.22391747786567784
kend_degeneracy + kpath_angle_deg + start_adf_mean,"kend_degeneracy,kpath_angle_deg,start_adf_mean","(17, 24, 53)",3,0.22378548360691058
E_pfrac_VBM + E_pfrac_relevant + radius_mean,"E_pfrac_VBM,E_pfrac_relevant,radius_mean","(1, 2, 51)",3,0.2235762548701179
E_pfrac_relevant + mid_adf_max + n_elements,"E_pfrac_relevant,mid_adf_max,n_elements","(2, 39, 49)",3,0.22341713292299023
kvec_x + start_adf_mean + sum_Z4,"kvec_x,start_adf_mean,sum_Z4","(32, 53, 61)",3,0.22333488060538748
E_pfrac_relevant + mid_adf_max + start_nearest_Z,"E_pfrac_relevant,mid_adf_max,start_nearest_Z","(2, 39, 57)",3,0.22328965580504195
E_pfrac_relevant + mid_adf_max + start_nearest_mass,"E_pfrac_relevant,mid_adf_max,start_nearest_mass","(2, 39, 60)",3,0.22328965580504195
E_pfrac_relevant + mid_adf_max + start_nearest_Z4,"E_pfrac_relevant,mid_adf_max,start_nearest_Z4","(2, 39, 58)",3,0.22328965580504195
E_pfrac_VBM + start_adf_mean + start_adf_min,"E_pfrac_VBM,start_adf_mean,start_adf_min","(1, 53, 54)",3,0.22307282175195392
kvec_x + max_mass + start_adf_mean,"kvec_x,max_mass,start_adf_mean","(32, 37, 53)",3,0.22306130842227553
band_binary + end_adf_max + kpath_interior_degeneracy,"band_binary,end_adf_max,kpath_interior_degeneracy","(5, 8, 25)",3,0.22242295378227633
E_pfrac_CBM + E_pfrac_VBM + kend_degeneracy,"E_pfrac_CBM,E_pfrac_VBM,kend_degeneracy","(0, 1, 17)",3,0.22223985677290276
E_pfrac_relevant + kstart_degeneracy + mid_adf_max,"E_pfrac_relevant,kstart_degeneracy,mid_adf_max","(2, 28, 39)",3,0.2221787743412013
end_nearest_dist + kpath_angle_deg + start_adf_mean,"end_nearest_dist,kpath_angle_deg,start_adf_mean","(15, 24, 53)",3,0.22211851558225154
kpath_angle_deg + max_mass + start_adf_mean,"kpath_angle_deg,max_mass,start_adf_mean","(24, 37, 53)",3,0.2212607487223132
kend_degeneracy + kvec_x + start_adf_mean,"kend_degeneracy,kvec_x,start_adf_mean","(17, 32, 53)",3,0.221231854890046
E_pfrac_CBM + E_pfrac_VBM + radius_mean,"E_pfrac_CBM,E_pfrac_VBM,radius_mean","(0, 1, 51)",3,0.21999387777617763
E_pfrac_CBM + E_pfrac_relevant + mid_adf_mean,"E_pfrac_CBM,E_pfrac_relevant,mid_adf_mean","(0, 2, 40)",3,0.21967657774444876
E_pfrac_relevant + kpath_total_weight + mid_nearest_Z,"E_pfrac_relevant,kpath_total_weight,mid_nearest_Z","(2, 27, 44)",3,0.21914283524200262
E_pfrac_relevant + kpath_total_weight + mid_nearest_mass,"E_pfrac_relevant,kpath_total_weight,mid_nearest_mass","(2, 27, 47)",3,0.21914283524200262
E_pfrac_relevant + kpath_total_weight + mid_nearest_Z4,"E_pfrac_relevant,kpath_total_weight,mid_nearest_Z4","(2, 27, 45)",3,0.21914283524200262
kvec_x + mid_nearest_Z + start_adf_mean,"kvec_x,mid_nearest_Z,start_adf_mean","(32, 44, 53)",3,0.2179267416159863
kvec_x + mid_nearest_Z4 + start_adf_mean,"kvec_x,mid_nearest_Z4,start_adf_mean","(32, 45, 53)",3,0.2179267416159863
kvec_x + mid_nearest_mass + start_adf_mean,"kvec_x,mid_nearest_mass,start_adf_mean","(32, 47, 53)",3,0.2179267416159863
E_pfrac_relevant + ehull + mid_adf_std,"E_pfrac_relevant,ehull,mid_adf_std","(2, 7, 43)",3,0.21777981879212388
kpath_angle_deg + radius_diff + start_adf_mean,"kpath_angle_deg,radius_diff,start_adf_mean","(24, 50, 53)",3,0.21777846103945073
E_pfrac_relevant + kpath_total_weight + start_adf_std,"E_pfrac_relevant,kpath_total_weight,start_adf_std","(2, 27, 56)",3,0.21754598183876786
E_pfrac_relevant + band_binary + start_adf_mean,"E_pfrac_relevant,band_binary,start_adf_mean","(2, 5, 53)",3,0.21695468252635375
E_pfrac_CBM + kpath_total_weight + mid_adf_max,"E_pfrac_CBM,kpath_total_weight,mid_adf_max","(0, 27, 39)",3,0.2164393260068421
E_pfrac_relevant + max_Z4 + start_adf_mean,"E_pfrac_relevant,max_Z4,start_adf_mean","(2, 36, 53)",3,0.21628983405097174
E_pfrac_relevant + max_Z + start_adf_mean,"E_pfrac_relevant,max_Z,start_adf_mean","(2, 35, 53)",3,0.21628983405097174
E_pfrac_CBM + kvec_y + mid_adf_max,"E_pfrac_CBM,kvec_y,mid_adf_max","(0, 33, 39)",3,0.21626586779283508
E_pfrac_relevant + X_diff + ehull,"E_pfrac_relevant,X_diff,ehull","(2, 3, 7)",3,0.21606666773835964
E_pfrac_relevant + kstart_frac_x + start_adf_mean,"E_pfrac_relevant,kstart_frac_x,start_adf_mean","(2, 29, 53)",3,0.2160115894499544
kend_frac_y + kpath_angle_deg + start_adf_mean,"kend_frac_y,kpath_angle_deg,start_adf_mean","(19, 24, 53)",3,0.21592184351217264
E_pfrac_relevant + X_mean + start_adf_std,"E_pfrac_relevant,X_mean,start_adf_std","(2, 4, 56)",3,0.21577740500526948
kend_frac_y + kmid_frac_x + start_adf_mean,"kend_frac_y,kmid_frac_x,start_adf_mean","(19, 21, 53)",3,0.21575416010985213
E_pfrac_relevant + end_adf_max + mid_nearest_Z4,"E_pfrac_relevant,end_adf_max,mid_nearest_Z4","(2, 8, 45)",3,0.215563399154557
E_pfrac_relevant + end_adf_max + mid_nearest_Z,"E_pfrac_relevant,end_adf_max,mid_nearest_Z","(2, 8, 44)",3,0.215563399154557
E_pfrac_relevant + end_adf_max + mid_nearest_mass,"E_pfrac_relevant,end_adf_max,mid_nearest_mass","(2, 8, 47)",3,0.215563399154557
E_pfrac_relevant + kpath_interior_degeneracy + mid_nearest_mass,"E_pfrac_relevant,kpath_interior_degeneracy,mid_nearest_mass","(2, 25, 47)",3,0.2154835576205832
E_pfrac_relevant + kpath_interior_degeneracy + mid_nearest_Z4,"E_pfrac_relevant,kpath_interior_degeneracy,mid_nearest_Z4","(2, 25, 45)",3,0.2154835576205832
E_pfrac_relevant + kpath_interior_degeneracy + mid_nearest_Z,"E_pfrac_relevant,kpath_interior_degeneracy,mid_nearest_Z","(2, 25, 44)",3,0.2154835576205832
E_pfrac_relevant + kmid_frac_y + start_adf_mean,"E_pfrac_relevant,kmid_frac_y,start_adf_mean","(2, 22, 53)",3,0.21539634338243477
E_pfrac_CBM + E_pfrac_VBM + band_binary,"E_pfrac_CBM,E_pfrac_VBM,band_binary","(0, 1, 5)",3,0.21538682914687612
kend_frac_x + kstart_frac_x + start_adf_mean,"kend_frac_x,kstart_frac_x,start_adf_mean","(18, 29, 53)",3,0.215336994145302
E_pfrac_relevant + X_mean + ehull,"E_pfrac_relevant,X_mean,ehull","(2, 4, 7)",3,0.21532284856132738
kend_frac_x + kmid_frac_x + start_adf_mean,"kend_frac_x,kmid_frac_x,start_adf_mean","(18, 21, 53)",3,0.21416467977844586
kpath_interior_degeneracy + kvec_x + start_adf_mean,"kpath_interior_degeneracy,kvec_x,start_adf_mean","(25, 32, 53)",3,0.2141452088821977
kpath_angle_deg + kvec_z + start_adf_mean,"kpath_angle_deg,kvec_z,start_adf_mean","(24, 34, 53)",3,0.21403916538049667
E_pfrac_relevant + start_adf_min + sum_Z4,"E_pfrac_relevant,start_adf_min,sum_Z4","(2, 54, 61)",3,0.21399315212411976
E_pfrac_CBM + start_adf_max + start_adf_mean,"E_pfrac_CBM,start_adf_max,start_adf_mean","(0, 52, 53)",3,0.2137594897946009
E_pfrac_relevant + mid_adf_min + start_adf_max,"E_pfrac_relevant,mid_adf_min,start_adf_max","(2, 41, 52)",3,0.2137026809836707
E_pfrac_relevant + radius_mean + start_adf_std,"E_pfrac_relevant,radius_mean,start_adf_std","(2, 51, 56)",3,0.21353876507534117
E_pfrac_relevant + end_adf_min + radius_mean,"E_pfrac_relevant,end_adf_min,radius_mean","(2, 10, 51)",3,0.21330265436001591
E_pfrac_relevant + mid_adf_mean + mid_adf_n_triplets,"E_pfrac_relevant,mid_adf_mean,mid_adf_n_triplets","(2, 40, 42)",3,0.21322430304416198
E_pfrac_relevant + mid_adf_mean + start_adf_n_triplets,"E_pfrac_relevant,mid_adf_mean,start_adf_n_triplets","(2, 40, 55)",3,0.21322430304416198
E_pfrac_relevant + end_adf_min + sum_Z4,"E_pfrac_relevant,end_adf_min,sum_Z4","(2, 10, 61)",3,0.212958501927817
kstart_frac_x + kvec_x + start_adf_mean,"kstart_frac_x,kvec_x,start_adf_mean","(29, 32, 53)",3,0.21291442942367295
E_pfrac_CBM + mid_nearest_Z + start_adf_std,"E_pfrac_CBM,mid_nearest_Z,start_adf_std","(0, 44, 56)",3,0.21285049598057829
E_pfrac_CBM + mid_nearest_Z4 + start_adf_std,"E_pfrac_CBM,mid_nearest_Z4,start_adf_std","(0, 45, 56)",3,0.21285049598057829
E_pfrac_CBM + mid_nearest_mass + start_adf_std,"E_pfrac_CBM,mid_nearest_mass,start_adf_std","(0, 47, 56)",3,0.21285049598057829
E_pfrac_VBM + ehull + mid_adf_max,"E_pfrac_VBM,ehull,mid_adf_max","(1, 7, 39)",3,0.21258342882716635
E_pfrac_relevant + max_Z4 + mid_adf_max,"E_pfrac_relevant,max_Z4,mid_adf_max","(2, 36, 39)",3,0.2124873855376334
E_pfrac_relevant + max_Z + mid_adf_max,"E_pfrac_relevant,max_Z,mid_adf_max","(2, 35, 39)",3,0.2124873855376334
kpath_total_weight + kvec_x + start_adf_mean,"kpath_total_weight,kvec_x,start_adf_mean","(27, 32, 53)",3,0.212463371428235
E_pfrac_CBM + mid_adf_max + start_adf_min,"E_pfrac_CBM,mid_adf_max,start_adf_min","(0, 39, 54)",3,0.21238988720488255
E_pfrac_relevant + kend_frac_z + mid_adf_mean,"E_pfrac_relevant,kend_frac_z,mid_adf_mean","(2, 20, 40)",3,0.21213911975135682
E_pfrac_relevant + mean_Z + start_adf_mean,"E_pfrac_relevant,mean_Z,start_adf_mean","(2, 38, 53)",3,0.21180025005921438
end_nearest_mass + kvec_x + start_adf_mean,"end_nearest_mass,kvec_x,start_adf_mean","(16, 32, 53)",3,0.21173174253600377
end_nearest_Z4 + kvec_x + start_adf_mean,"end_nearest_Z4,kvec_x,start_adf_mean","(14, 32, 53)",3,0.21173174253600377
end_nearest_Z + kvec_x + start_adf_mean,"end_nearest_Z,kvec_x,start_adf_mean","(13, 32, 53)",3,0.21173174253600377
E_pfrac_relevant + ehull + mid_nearest_dist,"E_pfrac_relevant,ehull,mid_nearest_dist","(2, 7, 46)",3,0.21152610982965894
E_pfrac_relevant + n_elements + start_adf_mean,"E_pfrac_relevant,n_elements,start_adf_mean","(2, 49, 53)",3,0.2109037874556619
E_pfrac_CBM + E_pfrac_VBM + E_pfrac_relevant,"E_pfrac_CBM,E_pfrac_VBM,E_pfrac_relevant","(0, 1, 2)",3,0.21089979297768519
E_pfrac_relevant + kmid_frac_z + mid_adf_mean,"E_pfrac_relevant,kmid_frac_z,mid_adf_mean","(2, 23, 40)",3,0.21085428514624643
E_pfrac_relevant + end_adf_n_triplets + max_mass,"E_pfrac_relevant,end_adf_n_triplets,max_mass","(2, 11, 37)",3,0.21080795207638808
E_pfrac_relevant + max_mass + mid_adf_n_triplets,"E_pfrac_relevant,max_mass,mid_adf_n_triplets","(2, 37, 42)",3,0.21011573497226915
E_pfrac_relevant + max_mass + start_adf_n_triplets,"E_pfrac_relevant,max_mass,start_adf_n_triplets","(2, 37, 55)",3,0.21011573497226915
E_pfrac_VBM + ehull + start_adf_n_triplets,"E_pfrac_VBM,ehull,start_adf_n_triplets","(1, 7, 55)",3,0.21006259168446983
E_pfrac_VBM + ehull + end_adf_n_triplets,"E_pfrac_VBM,ehull,end_adf_n_triplets","(1, 7, 11)",3,0.21006259168446983
E_pfrac_VBM + ehull + mid_adf_n_triplets,"E_pfrac_VBM,ehull,mid_adf_n_triplets","(1, 7, 42)",3,0.21006259168446983
kend_frac_x + mid_nearest_Z + start_adf_mean,"kend_frac_x,mid_nearest_Z,start_adf_mean","(18, 44, 53)",3,0.20988695469851945
kend_frac_x + mid_nearest_Z4 + start_adf_mean,"kend_frac_x,mid_nearest_Z4,start_adf_mean","(18, 45, 53)",3,0.20988695469851945
kend_frac_x + mid_nearest_mass + start_adf_mean,"kend_frac_x,mid_nearest_mass,start_adf_mean","(18, 47, 53)",3,0.20988695469851945
E_pfrac_CBM + kstart_degeneracy + mid_adf_max,"E_pfrac_CBM,kstart_degeneracy,mid_adf_max","(0, 28, 39)",3,0.20973538586945342
E_pfrac_relevant + ehull + mid_adf_min,"E_pfrac_relevant,ehull,mid_adf_min","(2, 7, 41)",3,0.20938817642389998
E_pfrac_CBM + kend_frac_y + mid_adf_max,"E_pfrac_CBM,kend_frac_y,mid_adf_max","(0, 19, 39)",3,0.20893967595050333
E_pfrac_CBM + ehull + end_adf_max,"E_pfrac_CBM,ehull,end_adf_max","(0, 7, 8)",3,0.2089159980569125
E_pfrac_relevant + mid_adf_max + mid_nearest_dist,"E_pfrac_relevant,mid_adf_max,mid_nearest_dist","(2, 39, 46)",3,0.20850774219351234
E_pfrac_relevant + end_adf_n_triplets + sum_Z4,"E_pfrac_relevant,end_adf_n_triplets,sum_Z4","(2, 11, 61)",3,0.20847496495013376
E_pfrac_relevant + mid_adf_n_triplets + sum_Z4,"E_pfrac_relevant,mid_adf_n_triplets,sum_Z4","(2, 42, 61)",3,0.20847496495013376
E_pfrac_relevant + start_adf_n_triplets + sum_Z4,"E_pfrac_relevant,start_adf_n_triplets,sum_Z4","(2, 55, 61)",3,0.20847496495013376
kpath_angle_deg + kstart_degeneracy + start_adf_mean,"kpath_angle_deg,kstart_degeneracy,start_adf_mean","(24, 28, 53)",3,0.20770504965404796
kpath_angle_deg + kstart_frac_x + start_adf_mean,"kpath_angle_deg,kstart_frac_x,start_adf_mean","(24, 29, 53)",3,0.20764791131715743
E_pfrac_CBM + E_pfrac_VBM + mid_adf_mean,"E_pfrac_CBM,E_pfrac_VBM,mid_adf_mean","(0, 1, 40)",3,0.20761828847808017
kend_frac_x + radius_diff + start_adf_mean,"kend_frac_x,radius_diff,start_adf_mean","(18, 50, 53)",3,0.2074482528742338
E_pfrac_relevant + kpath_real_distance + mid_adf_max,"E_pfrac_relevant,kpath_real_distance,mid_adf_max","(2, 26, 39)",3,0.2073235107814923
E_pfrac_CBM + kend_frac_x + mid_adf_max,"E_pfrac_CBM,kend_frac_x,mid_adf_max","(0, 18, 39)",3,0.20698842736011325
E_pfrac_CBM + end_adf_min + start_adf_std,"E_pfrac_CBM,end_adf_min,start_adf_std","(0, 10, 56)",3,0.2068383098975472
E_pfrac_relevant + X_mean + mid_adf_max,"E_pfrac_relevant,X_mean,mid_adf_max","(2, 4, 39)",3,0.20676762922636777
kpath_angle_deg + max_Z4 + start_adf_mean,"kpath_angle_deg,max_Z4,start_adf_mean","(24, 36, 53)",3,0.20670955867163307
kpath_angle_deg + max_Z + start_adf_mean,"kpath_angle_deg,max_Z,start_adf_mean","(24, 35, 53)",3,0.20670955867163307
E_pfrac_relevant + end_adf_std + mid_adf_max,"E_pfrac_relevant,end_adf_std,mid_adf_max","(2, 12, 39)",3,0.20610037876706216
band_binary + end_adf_max + kpath_total_weight,"band_binary,end_adf_max,kpath_total_weight","(5, 8, 27)",3,0.20591722905198262
E_pfrac_relevant + bandgap + kstart_degeneracy,"E_pfrac_relevant,bandgap,kstart_degeneracy","(2, 6, 28)",3,0.2058538634625874
kpath_angle_deg + kstart_frac_z + start_adf_mean,"kpath_angle_deg,kstart_frac_z,start_adf_mean","(24, 31, 53)",3,0.2057500940220603
E_pfrac_VBM + mid_adf_max + radius_mean,"E_pfrac_VBM,mid_adf_max,radius_mean","(1, 39, 51)",3,0.2052866047301431
E_pfrac_CBM + E_pfrac_VBM + ehull,"E_pfrac_CBM,E_pfrac_VBM,ehull","(0, 1, 7)",3,0.20526111159689328
E_pfrac_relevant + X_diff + start_adf_mean,"E_pfrac_relevant,X_diff,start_adf_mean","(2, 3, 53)",3,0.2049859407761402
band_binary + start_adf_max + start_adf_n_triplets,"band_binary,start_adf_max,start_adf_n_triplets","(5, 52, 55)",3,0.2047679906416072
E_pfrac_relevant + end_adf_n_triplets + radius_diff,"E_pfrac_relevant,end_adf_n_triplets,radius_diff","(2, 11, 50)",3,0.20459489376597126
E_pfrac_relevant + mid_adf_n_triplets + radius_diff,"E_pfrac_relevant,mid_adf_n_triplets,radius_diff","(2, 42, 50)",3,0.20459489376597126
E_pfrac_relevant + mean_Z + mid_adf_max,"E_pfrac_relevant,mean_Z,mid_adf_max","(2, 38, 39)",3,0.20436449060950707
band_binary + kvec_x + start_adf_mean,"band_binary,kvec_x,start_adf_mean","(5, 32, 53)",3,0.20436118849239246
band_binary + end_adf_mean + start_adf_max,"band_binary,end_adf_mean,start_adf_max","(5, 9, 52)",3,0.20405140101832533
E_pfrac_relevant + end_adf_min + mid_adf_mean,"E_pfrac_relevant,end_adf_min,mid_adf_mean","(2, 10, 40)",3,0.20398885392013955
E_pfrac_CBM + kpath_real_distance + mid_adf_max,"E_pfrac_CBM,kpath_real_distance,mid_adf_max","(0, 26, 39)",3,0.2032169241002415
end_adf_max + kpath_angle_deg + start_adf_mean,"end_adf_max,kpath_angle_deg,start_adf_mean","(8, 24, 53)",3,0.2027226828198417
E_pfrac_relevant + kstart_frac_z + mid_adf_mean,"E_pfrac_relevant,kstart_frac_z,mid_adf_mean","(2, 31, 40)",3,0.20270308377703214
