features,feat_list,indices,n_feat,cv5_r2
kpath_total_weight + mid_nearest_Z4,"kpath_total_weight,mid_nearest_Z4","(27, 45)",2,-0.17655319031547184
end_adf_min + kend_frac_y,"end_adf_min,kend_frac_y","(10, 19)",2,-0.17679595556101751
mid_adf_n_triplets + mid_adf_std,"mid_adf_n_triplets,mid_adf_std","(42, 43)",2,-0.1769089380949542
end_adf_n_triplets + mid_adf_std,"end_adf_n_triplets,mid_adf_std","(11, 43)",2,-0.1769089380949542
E_pfrac_VBM + end_nearest_dist,"E_pfrac_VBM,end_nearest_dist","(1, 15)",2,-0.17713828625992284
kpath_total_weight + max_mass,"kpath_total_weight,max_mass","(27, 37)",2,-0.1772144475050461
kstart_frac_y + mid_nearest_Z4,"kstart_frac_y,mid_nearest_Z4","(30, 45)",2,-0.177220245410669
kstart_frac_y + mid_nearest_mass,"kstart_frac_y,mid_nearest_mass","(30, 47)",2,-0.177220245410669
kstart_frac_y + mid_nearest_Z,"kstart_frac_y,mid_nearest_Z","(30, 44)",2,-0.177220245410669
mid_adf_min + radius_mean,"mid_adf_min,radius_mean","(41, 51)",2,-0.17737278893868721
kpath_interior_degeneracy + sum_Z4,"kpath_interior_degeneracy,sum_Z4","(25, 61)",2,-0.1775710307842246
bandgap + start_adf_std,"bandgap,start_adf_std","(6, 56)",2,-0.17778074671949398
band_binary + kpath_real_distance,"band_binary,kpath_real_distance","(5, 26)",2,-0.17811697485319403
mid_nearest_Z + mid_nearest_mass,"mid_nearest_Z,mid_nearest_mass","(44, 47)",2,-0.17830768990249632
mid_nearest_Z4 + mid_nearest_mass,"mid_nearest_Z4,mid_nearest_mass","(45, 47)",2,-0.17830768990249632
mid_nearest_Z + mid_nearest_Z4,"mid_nearest_Z,mid_nearest_Z4","(44, 45)",2,-0.17830768990249632
kpath_real_distance + kstart_degeneracy,"kpath_real_distance,kstart_degeneracy","(26, 28)",2,-0.17863232319666328
end_nearest_dist + kpath_angle_deg,"end_nearest_dist,kpath_angle_deg","(15, 24)",2,-0.17872715324290164
band_binary + mid_nearest_mass,"band_binary,mid_nearest_mass","(5, 47)",2,-0.17893496706076956
band_binary + mid_nearest_Z,"band_binary,mid_nearest_Z","(5, 44)",2,-0.17893496706076956
band_binary + mid_nearest_Z4,"band_binary,mid_nearest_Z4","(5, 45)",2,-0.17893496706076956
mid_adf_max + start_nearest_dist,"mid_adf_max,start_nearest_dist","(39, 59)",2,-0.17916181084660715
kstart_frac_z + max_mass,"kstart_frac_z,max_mass","(31, 37)",2,-0.1792680332997257
max_Z4 + radius_diff,"max_Z4,radius_diff","(36, 50)",2,-0.17958590946192446
max_Z + radius_diff,"max_Z,radius_diff","(35, 50)",2,-0.17958590946192446
max_mass + sum_Z4,"max_mass,sum_Z4","(37, 61)",2,-0.1798273243511154
E_pfrac_VBM + X_diff,"E_pfrac_VBM,X_diff","(1, 3)",2,-0.17993263666945403
kvec_x + max_Z4,"kvec_x,max_Z4","(32, 36)",2,-0.1800772454271468
kvec_x + max_Z,"kvec_x,max_Z","(32, 35)",2,-0.1800772454271468
kpath_total_weight + mean_Z,"kpath_total_weight,mean_Z","(27, 38)",2,-0.18018075373911707
kpath_real_distance + kpath_total_weight,"kpath_real_distance,kpath_total_weight","(26, 27)",2,-0.18028599101344978
kpath_interior_degeneracy + mean_Z,"kpath_interior_degeneracy,mean_Z","(25, 38)",2,-0.18087187564824342
end_adf_min + mid_nearest_Z4,"end_adf_min,mid_nearest_Z4","(10, 45)",2,-0.18113009144340958
end_adf_min + mid_nearest_Z,"end_adf_min,mid_nearest_Z","(10, 44)",2,-0.18113009144340958
end_adf_min + mid_nearest_mass,"end_adf_min,mid_nearest_mass","(10, 47)",2,-0.18113009144340958
kend_frac_z + max_mass,"kend_frac_z,max_mass","(20, 37)",2,-0.1814976832362492
end_nearest_dist + kend_frac_x,"end_nearest_dist,kend_frac_x","(15, 18)",2,-0.1815348134197945
E_pfrac_VBM + end_nearest_Z4,"E_pfrac_VBM,end_nearest_Z4","(1, 14)",2,-0.18159900021760433
E_pfrac_VBM + end_nearest_mass,"E_pfrac_VBM,end_nearest_mass","(1, 16)",2,-0.18159900021760433
E_pfrac_VBM + end_nearest_Z,"E_pfrac_VBM,end_nearest_Z","(1, 13)",2,-0.18159900021760433
E_pfrac_CBM + kpath_interior_degeneracy,"E_pfrac_CBM,kpath_interior_degeneracy","(0, 25)",2,-0.182038638787501
kpath_real_distance + min_mass,"kpath_real_distance,min_mass","(26, 48)",2,-0.18221928947760618
ehull + kpath_angle_deg,"ehull,kpath_angle_deg","(7, 24)",2,-0.18286695730257124
kpath_real_distance + mid_adf_min,"kpath_real_distance,mid_adf_min","(26, 41)",2,-0.1828810369136929
kmid_frac_z + max_mass,"kmid_frac_z,max_mass","(23, 37)",2,-0.18302880390951573
E_pfrac_CBM + kstart_degeneracy,"E_pfrac_CBM,kstart_degeneracy","(0, 28)",2,-0.18341982700729717
X_diff + kend_frac_y,"X_diff,kend_frac_y","(3, 19)",2,-0.18406240062997456
end_nearest_dist + mid_adf_mean,"end_nearest_dist,mid_adf_mean","(15, 40)",2,-0.18411257265726338
E_pfrac_CBM + kmid_frac_y,"E_pfrac_CBM,kmid_frac_y","(0, 22)",2,-0.1841220648675257
end_nearest_Z4 + kpath_real_distance,"end_nearest_Z4,kpath_real_distance","(14, 26)",2,-0.1841675366305631
end_nearest_mass + kpath_real_distance,"end_nearest_mass,kpath_real_distance","(16, 26)",2,-0.1841675366305631
end_nearest_Z + kpath_real_distance,"end_nearest_Z,kpath_real_distance","(13, 26)",2,-0.1841675366305631
X_diff + min_mass,"X_diff,min_mass","(3, 48)",2,-0.1842323780712384
kvec_x + max_mass,"kvec_x,max_mass","(32, 37)",2,-0.1843201168016425
kstart_frac_z + max_Z,"kstart_frac_z,max_Z","(31, 35)",2,-0.1843866540355091
kstart_frac_z + max_Z4,"kstart_frac_z,max_Z4","(31, 36)",2,-0.1843866540355091
max_Z4 + sum_Z4,"max_Z4,sum_Z4","(36, 61)",2,-0.18513319761103295
max_Z + sum_Z4,"max_Z,sum_Z4","(35, 61)",2,-0.18513319761103295
kpath_total_weight + mid_nearest_dist,"kpath_total_weight,mid_nearest_dist","(27, 46)",2,-0.18520878708877658
kpath_interior_degeneracy + mid_nearest_dist,"kpath_interior_degeneracy,mid_nearest_dist","(25, 46)",2,-0.1852931435563639
kvec_z + radius_diff,"kvec_z,radius_diff","(34, 50)",2,-0.18551177653862352
X_diff + max_Z4,"X_diff,max_Z4","(3, 36)",2,-0.18577603631839995
X_diff + max_Z,"X_diff,max_Z","(3, 35)",2,-0.18577603631839995
kstart_frac_x + sum_Z4,"kstart_frac_x,sum_Z4","(29, 61)",2,-0.1859819459530871
end_nearest_Z4 + radius_diff,"end_nearest_Z4,radius_diff","(14, 50)",2,-0.18645422400496153
end_nearest_mass + radius_diff,"end_nearest_mass,radius_diff","(16, 50)",2,-0.18645422400496153
end_nearest_Z + radius_diff,"end_nearest_Z,radius_diff","(13, 50)",2,-0.18645422400496153
kstart_degeneracy + max_mass,"kstart_degeneracy,max_mass","(28, 37)",2,-0.18684597989355772
X_diff + max_mass,"X_diff,max_mass","(3, 37)",2,-0.18700632713588924
bandgap + end_nearest_dist,"bandgap,end_nearest_dist","(6, 15)",2,-0.18702038272953575
end_nearest_Z + sum_Z4,"end_nearest_Z,sum_Z4","(13, 61)",2,-0.18705487556303985
end_nearest_mass + sum_Z4,"end_nearest_mass,sum_Z4","(16, 61)",2,-0.18705487556303985
end_nearest_Z4 + sum_Z4,"end_nearest_Z4,sum_Z4","(14, 61)",2,-0.18705487556303985
end_adf_min + kstart_frac_z,"end_adf_min,kstart_frac_z","(10, 31)",2,-0.18730578970337605
end_nearest_Z + n_elements,"end_nearest_Z,n_elements","(13, 49)",2,-0.1876015808276845
end_nearest_Z4 + n_elements,"end_nearest_Z4,n_elements","(14, 49)",2,-0.1876015808276845
end_nearest_mass + n_elements,"end_nearest_mass,n_elements","(16, 49)",2,-0.1876015808276845
kpath_interior_degeneracy + max_Z4,"kpath_interior_degeneracy,max_Z4","(25, 36)",2,-0.18804979832235097
kpath_interior_degeneracy + max_Z,"kpath_interior_degeneracy,max_Z","(25, 35)",2,-0.18804979832235097
kmid_frac_x + start_nearest_Z4,"kmid_frac_x,start_nearest_Z4","(21, 58)",2,-0.18817095905847034
kmid_frac_x + start_nearest_mass,"kmid_frac_x,start_nearest_mass","(21, 60)",2,-0.18817095905847034
kmid_frac_x + start_nearest_Z,"kmid_frac_x,start_nearest_Z","(21, 57)",2,-0.18817095905847034
kpath_real_distance + kstart_frac_z,"kpath_real_distance,kstart_frac_z","(26, 31)",2,-0.18819374397970426
E_pfrac_VBM + kstart_degeneracy,"E_pfrac_VBM,kstart_degeneracy","(1, 28)",2,-0.18823794571275698
kend_frac_z + max_Z,"kend_frac_z,max_Z","(20, 35)",2,-0.18846576629346373
kend_frac_z + max_Z4,"kend_frac_z,max_Z4","(20, 36)",2,-0.18846576629346373
E_pfrac_CBM + mid_adf_mean,"E_pfrac_CBM,mid_adf_mean","(0, 40)",2,-0.18874836981227863
kstart_frac_x + mid_nearest_Z,"kstart_frac_x,mid_nearest_Z","(29, 44)",2,-0.18874931155853564
kstart_frac_x + mid_nearest_mass,"kstart_frac_x,mid_nearest_mass","(29, 47)",2,-0.18874931155853564
kstart_frac_x + mid_nearest_Z4,"kstart_frac_x,mid_nearest_Z4","(29, 45)",2,-0.18874931155853564
kmid_frac_x + mean_Z,"kmid_frac_x,mean_Z","(21, 38)",2,-0.18874988254447753
kmid_frac_x + radius_diff,"kmid_frac_x,radius_diff","(21, 50)",2,-0.18882899922870502
kend_degeneracy + mid_nearest_dist,"kend_degeneracy,mid_nearest_dist","(17, 46)",2,-0.1890265610346192
kmid_frac_y + sum_Z4,"kmid_frac_y,sum_Z4","(22, 61)",2,-0.18923078658824144
end_nearest_Z4 + start_nearest_Z,"end_nearest_Z4,start_nearest_Z","(14, 57)",2,-0.18927365744803515
end_nearest_Z + start_nearest_mass,"end_nearest_Z,start_nearest_mass","(13, 60)",2,-0.18927365744803515
end_nearest_Z + start_nearest_Z4,"end_nearest_Z,start_nearest_Z4","(13, 58)",2,-0.18927365744803515
end_nearest_Z4 + start_nearest_Z4,"end_nearest_Z4,start_nearest_Z4","(14, 58)",2,-0.18927365744803515
end_nearest_Z + start_nearest_Z,"end_nearest_Z,start_nearest_Z","(13, 57)",2,-0.18927365744803515
end_nearest_mass + start_nearest_Z4,"end_nearest_mass,start_nearest_Z4","(16, 58)",2,-0.18927365744803515
end_nearest_mass + start_nearest_Z,"end_nearest_mass,start_nearest_Z","(16, 57)",2,-0.18927365744803515
end_nearest_mass + start_nearest_mass,"end_nearest_mass,start_nearest_mass","(16, 60)",2,-0.18927365744803515
end_nearest_Z4 + start_nearest_mass,"end_nearest_Z4,start_nearest_mass","(14, 60)",2,-0.18927365744803515
end_nearest_Z + kstart_frac_x,"end_nearest_Z,kstart_frac_x","(13, 29)",2,-0.18934092179456288
end_nearest_Z4 + kstart_frac_x,"end_nearest_Z4,kstart_frac_x","(14, 29)",2,-0.18934092179456288
end_nearest_mass + kstart_frac_x,"end_nearest_mass,kstart_frac_x","(16, 29)",2,-0.18934092179456288
end_adf_min + kstart_frac_y,"end_adf_min,kstart_frac_y","(10, 30)",2,-0.1893845461602805
kmid_frac_x + kvec_x,"kmid_frac_x,kvec_x","(21, 32)",2,-0.18939914760830986
band_binary + end_nearest_Z4,"band_binary,end_nearest_Z4","(5, 14)",2,-0.1899700678050404
band_binary + end_nearest_mass,"band_binary,end_nearest_mass","(5, 16)",2,-0.1899700678050404
band_binary + end_nearest_Z,"band_binary,end_nearest_Z","(5, 13)",2,-0.1899700678050404
n_elements + sum_Z4,"n_elements,sum_Z4","(49, 61)",2,-0.19007821432321642
kend_degeneracy + start_nearest_Z,"kend_degeneracy,start_nearest_Z","(17, 57)",2,-0.19022256733874632
kend_degeneracy + start_nearest_Z4,"kend_degeneracy,start_nearest_Z4","(17, 58)",2,-0.19022256733874632
kend_degeneracy + start_nearest_mass,"kend_degeneracy,start_nearest_mass","(17, 60)",2,-0.19022256733874632
end_adf_min + mean_Z,"end_adf_min,mean_Z","(10, 38)",2,-0.19026576558704084
kmid_frac_z + max_Z,"kmid_frac_z,max_Z","(23, 35)",2,-0.19034955432135675
kmid_frac_z + max_Z4,"kmid_frac_z,max_Z4","(23, 36)",2,-0.19034955432135675
kstart_frac_y + max_mass,"kstart_frac_y,max_mass","(30, 37)",2,-0.19054936791968463
end_adf_min + mid_nearest_dist,"end_adf_min,mid_nearest_dist","(10, 46)",2,-0.19086850576643283
band_binary + max_Z4,"band_binary,max_Z4","(5, 36)",2,-0.19115157673373334
band_binary + max_Z,"band_binary,max_Z","(5, 35)",2,-0.19115157673373334
X_mean + end_adf_std,"X_mean,end_adf_std","(4, 12)",2,-0.1916812879330602
end_nearest_Z + end_nearest_Z4,"end_nearest_Z,end_nearest_Z4","(13, 14)",2,-0.1917789307788209
end_nearest_Z + end_nearest_mass,"end_nearest_Z,end_nearest_mass","(13, 16)",2,-0.1917789307788209
end_nearest_Z4 + end_nearest_mass,"end_nearest_Z4,end_nearest_mass","(14, 16)",2,-0.1917789307788209
E_pfrac_CBM + kvec_z,"E_pfrac_CBM,kvec_z","(0, 34)",2,-0.19178878969014307
end_nearest_dist + kpath_interior_degeneracy,"end_nearest_dist,kpath_interior_degeneracy","(15, 25)",2,-0.19192183365015436
kstart_degeneracy + max_Z,"kstart_degeneracy,max_Z","(28, 35)",2,-0.19206877418727025
kstart_degeneracy + max_Z4,"kstart_degeneracy,max_Z4","(28, 36)",2,-0.19206877418727025
E_pfrac_VBM + end_adf_min,"E_pfrac_VBM,end_adf_min","(1, 10)",2,-0.19212716237293273
end_adf_min + kstart_frac_x,"end_adf_min,kstart_frac_x","(10, 29)",2,-0.19234961061755973
mid_adf_std + radius_mean,"mid_adf_std,radius_mean","(43, 51)",2,-0.1925580186546228
end_nearest_Z4 + kpath_interior_degeneracy,"end_nearest_Z4,kpath_interior_degeneracy","(14, 25)",2,-0.1927044436471239
end_nearest_Z + kpath_interior_degeneracy,"end_nearest_Z,kpath_interior_degeneracy","(13, 25)",2,-0.1927044436471239
end_nearest_mass + kpath_interior_degeneracy,"end_nearest_mass,kpath_interior_degeneracy","(16, 25)",2,-0.1927044436471239
kpath_angle_deg + radius_mean,"kpath_angle_deg,radius_mean","(24, 51)",2,-0.19284167261950153
max_Z + max_Z4,"max_Z,max_Z4","(35, 36)",2,-0.19337853348301232
end_adf_min + kend_frac_z,"end_adf_min,kend_frac_z","(10, 20)",2,-0.19342562708786198
kstart_degeneracy + kvec_x,"kstart_degeneracy,kvec_x","(28, 32)",2,-0.19356061306047054
E_pfrac_CBM + kend_frac_y,"E_pfrac_CBM,kend_frac_y","(0, 19)",2,-0.193581528366413
kpath_total_weight + max_Z,"kpath_total_weight,max_Z","(27, 35)",2,-0.19368769410390424
kpath_total_weight + max_Z4,"kpath_total_weight,max_Z4","(27, 36)",2,-0.19368769410390424
end_nearest_dist + sum_Z4,"end_nearest_dist,sum_Z4","(15, 61)",2,-0.19389306075979712
kend_frac_y + radius_diff,"kend_frac_y,radius_diff","(19, 50)",2,-0.1938995098297009
max_Z4 + min_mass,"max_Z4,min_mass","(36, 48)",2,-0.19391620849037788
max_Z + min_mass,"max_Z,min_mass","(35, 48)",2,-0.19391620849037788
bandgap + end_adf_std,"bandgap,end_adf_std","(6, 12)",2,-0.19421686141411654
E_pfrac_CBM + min_mass,"E_pfrac_CBM,min_mass","(0, 48)",2,-0.1944868480349517
max_mass + n_elements,"max_mass,n_elements","(37, 49)",2,-0.1944916900687404
kend_degeneracy + mean_Z,"kend_degeneracy,mean_Z","(17, 38)",2,-0.1947777783153541
kstart_frac_y + max_Z,"kstart_frac_y,max_Z","(30, 35)",2,-0.1949624897713354
kstart_frac_y + max_Z4,"kstart_frac_y,max_Z4","(30, 36)",2,-0.1949624897713354
kpath_real_distance + kstart_frac_y,"kpath_real_distance,kstart_frac_y","(26, 30)",2,-0.1950076933366061
kpath_real_distance + max_Z,"kpath_real_distance,max_Z","(26, 35)",2,-0.19535272007927482
kpath_real_distance + max_Z4,"kpath_real_distance,max_Z4","(26, 36)",2,-0.19535272007927482
end_adf_min + kmid_frac_z,"end_adf_min,kmid_frac_z","(10, 23)",2,-0.1954131927658373
kpath_real_distance + kstart_frac_x,"kpath_real_distance,kstart_frac_x","(26, 29)",2,-0.19560171190653988
end_nearest_dist + kend_frac_y,"end_nearest_dist,kend_frac_y","(15, 19)",2,-0.19579059996609344
kmid_frac_y + max_mass,"kmid_frac_y,max_mass","(22, 37)",2,-0.19602480310478593
E_pfrac_VBM + ehull,"E_pfrac_VBM,ehull","(1, 7)",2,-0.1961319971424042
kpath_total_weight + sum_Z4,"kpath_total_weight,sum_Z4","(27, 61)",2,-0.19637062709448244
end_adf_min + mid_adf_min,"end_adf_min,mid_adf_min","(10, 41)",2,-0.1963758390848352
kstart_frac_y + kvec_x,"kstart_frac_y,kvec_x","(30, 32)",2,-0.19653281409541942
band_binary + max_mass,"band_binary,max_mass","(5, 37)",2,-0.19690740842945903
end_nearest_mass + max_mass,"end_nearest_mass,max_mass","(16, 37)",2,-0.19760567803847465
end_nearest_Z4 + max_mass,"end_nearest_Z4,max_mass","(14, 37)",2,-0.19760567803847465
end_nearest_Z + max_mass,"end_nearest_Z,max_mass","(13, 37)",2,-0.19760567803847465
ehull + mid_adf_std,"ehull,mid_adf_std","(7, 43)",2,-0.1977194949047275
end_adf_max + mid_adf_n_triplets,"end_adf_max,mid_adf_n_triplets","(8, 42)",2,-0.19797174366576092
end_adf_max + start_adf_n_triplets,"end_adf_max,start_adf_n_triplets","(8, 55)",2,-0.19797174366576092
end_adf_max + end_adf_n_triplets,"end_adf_max,end_adf_n_triplets","(8, 11)",2,-0.19797174366576092
ehull + end_nearest_dist,"ehull,end_nearest_dist","(7, 15)",2,-0.198321527717778
kend_frac_y + mean_Z,"kend_frac_y,mean_Z","(19, 38)",2,-0.198499280150287
end_adf_min + kmid_frac_y,"end_adf_min,kmid_frac_y","(10, 22)",2,-0.19857390499819547
kmid_frac_y + max_Z4,"kmid_frac_y,max_Z4","(22, 36)",2,-0.19871279438113085
kmid_frac_y + max_Z,"kmid_frac_y,max_Z","(22, 35)",2,-0.19871279438113085
kend_frac_y + start_nearest_mass,"kend_frac_y,start_nearest_mass","(19, 60)",2,-0.19876153357545
kend_frac_y + start_nearest_Z,"kend_frac_y,start_nearest_Z","(19, 57)",2,-0.19876153357545
kend_frac_y + start_nearest_Z4,"kend_frac_y,start_nearest_Z4","(19, 58)",2,-0.19876153357545
ehull + start_adf_std,"ehull,start_adf_std","(7, 56)",2,-0.19901606316851642
mid_adf_mean + start_nearest_Z,"mid_adf_mean,start_nearest_Z","(40, 57)",2,-0.19905285216790453
mid_adf_mean + start_nearest_Z4,"mid_adf_mean,start_nearest_Z4","(40, 58)",2,-0.19905285216790453
mid_adf_mean + start_nearest_mass,"mid_adf_mean,start_nearest_mass","(40, 60)",2,-0.19905285216790453
end_adf_min + kstart_degeneracy,"end_adf_min,kstart_degeneracy","(10, 28)",2,-0.19934634407701152
max_mass + min_mass,"max_mass,min_mass","(37, 48)",2,-0.19935766095764962
X_diff + band_binary,"X_diff,band_binary","(3, 5)",2,-0.19956156606980485
kvec_x + mid_adf_min,"kvec_x,mid_adf_min","(32, 41)",2,-0.1997452955542185
E_pfrac_CBM + kstart_frac_y,"E_pfrac_CBM,kstart_frac_y","(0, 30)",2,-0.2001149523681959
kvec_x + n_elements,"kvec_x,n_elements","(32, 49)",2,-0.20028249701221607
kstart_frac_x + max_mass,"kstart_frac_x,max_mass","(29, 37)",2,-0.20061709338899938
end_nearest_Z + kpath_total_weight,"end_nearest_Z,kpath_total_weight","(13, 27)",2,-0.20089878311447357
end_nearest_mass + kpath_total_weight,"end_nearest_mass,kpath_total_weight","(16, 27)",2,-0.20089878311447357
end_nearest_Z4 + kpath_total_weight,"end_nearest_Z4,kpath_total_weight","(14, 27)",2,-0.20089878311447357
E_pfrac_CBM + kstart_frac_x,"E_pfrac_CBM,kstart_frac_x","(0, 29)",2,-0.20118273548974352
bandgap + end_nearest_Z,"bandgap,end_nearest_Z","(6, 13)",2,-0.20145621906703676
bandgap + end_nearest_Z4,"bandgap,end_nearest_Z4","(6, 14)",2,-0.20145621906703676
bandgap + end_nearest_mass,"bandgap,end_nearest_mass","(6, 16)",2,-0.20145621906703676
X_diff + end_adf_min,"X_diff,end_adf_min","(3, 10)",2,-0.2019229766199057
E_pfrac_CBM + X_mean,"E_pfrac_CBM,X_mean","(0, 4)",2,-0.20195777051278138
end_nearest_dist + end_nearest_mass,"end_nearest_dist,end_nearest_mass","(15, 16)",2,-0.20209031027607
end_adf_min + n_elements,"end_adf_min,n_elements","(10, 49)",2,-0.20209600643959336
radius_diff + sum_Z4,"radius_diff,sum_Z4","(50, 61)",2,-0.20212385019356988
end_adf_min + kpath_total_weight,"end_adf_min,kpath_total_weight","(10, 27)",2,-0.20256055561249445
end_adf_min + kvec_x,"end_adf_min,kvec_x","(10, 32)",2,-0.2026266302406869
max_Z4 + n_elements,"max_Z4,n_elements","(36, 49)",2,-0.20268242808893272
max_Z + n_elements,"max_Z,n_elements","(35, 49)",2,-0.20268242808893272
end_adf_min + min_mass,"end_adf_min,min_mass","(10, 48)",2,-0.20280653295637657
kpath_real_distance + max_mass,"kpath_real_distance,max_mass","(26, 37)",2,-0.2028605954865946
end_nearest_dist + kpath_total_weight,"end_nearest_dist,kpath_total_weight","(15, 27)",2,-0.20336055754574178
kstart_frac_x + max_Z4,"kstart_frac_x,max_Z4","(29, 36)",2,-0.2034428084819205
kstart_frac_x + max_Z,"kstart_frac_x,max_Z","(29, 35)",2,-0.2034428084819205
X_diff + kpath_angle_deg,"X_diff,kpath_angle_deg","(3, 24)",2,-0.20358467962913357
kpath_real_distance + n_elements,"kpath_real_distance,n_elements","(26, 49)",2,-0.20385111852089297
band_binary + kvec_x,"band_binary,kvec_x","(5, 32)",2,-0.2039399464158241
ehull + end_adf_std,"ehull,end_adf_std","(7, 12)",2,-0.20400099708015448
X_diff + kvec_z,"X_diff,kvec_z","(3, 34)",2,-0.20479976578529707
kpath_real_distance + start_adf_min,"kpath_real_distance,start_adf_min","(26, 54)",2,-0.20541270364620715
radius_mean + start_nearest_mass,"radius_mean,start_nearest_mass","(51, 60)",2,-0.20579108599010326
radius_mean + start_nearest_Z4,"radius_mean,start_nearest_Z4","(51, 58)",2,-0.20579108599010326
radius_mean + start_nearest_Z,"radius_mean,start_nearest_Z","(51, 57)",2,-0.20579108599010326
kpath_real_distance + kvec_x,"kpath_real_distance,kvec_x","(26, 32)",2,-0.2059482885351617
E_pfrac_CBM + sum_Z4,"E_pfrac_CBM,sum_Z4","(0, 61)",2,-0.20654551658672898
kvec_y + mid_adf_std,"kvec_y,mid_adf_std","(33, 43)",2,-0.206621893337365
E_pfrac_CBM + kstart_frac_z,"E_pfrac_CBM,kstart_frac_z","(0, 31)",2,-0.2066554854528681
mid_adf_std + start_adf_n_triplets,"mid_adf_std,start_adf_n_triplets","(43, 55)",2,-0.20686514974483874
end_nearest_Z4 + max_Z4,"end_nearest_Z4,max_Z4","(14, 36)",2,-0.20693143784660384
end_nearest_Z4 + max_Z,"end_nearest_Z4,max_Z","(14, 35)",2,-0.20693143784660384
end_nearest_Z + max_Z,"end_nearest_Z,max_Z","(13, 35)",2,-0.20693143784660384
end_nearest_Z + max_Z4,"end_nearest_Z,max_Z4","(13, 36)",2,-0.20693143784660384
end_nearest_mass + max_Z4,"end_nearest_mass,max_Z4","(16, 36)",2,-0.20693143784660384
end_nearest_mass + max_Z,"end_nearest_mass,max_Z","(16, 35)",2,-0.20693143784660384
kmid_frac_y + radius_diff,"kmid_frac_y,radius_diff","(22, 50)",2,-0.20724922553788425
max_Z4 + max_mass,"max_Z4,max_mass","(36, 37)",2,-0.20743438056628993
max_Z + max_mass,"max_Z,max_mass","(35, 37)",2,-0.20743438056628993
kpath_real_distance + sum_Z4,"kpath_real_distance,sum_Z4","(26, 61)",2,-0.2075718684414741
E_pfrac_VBM + kend_frac_x,"E_pfrac_VBM,kend_frac_x","(1, 18)",2,-0.2076833755825538
end_adf_min + start_adf_min,"end_adf_min,start_adf_min","(10, 54)",2,-0.20778335530708478
kend_frac_z + kpath_real_distance,"kend_frac_z,kpath_real_distance","(20, 26)",2,-0.20847419092841063
start_adf_max + start_nearest_dist,"start_adf_max,start_nearest_dist","(52, 59)",2,-0.20875486706955906
bandgap + mid_adf_std,"bandgap,mid_adf_std","(6, 43)",2,-0.20878256639091966
E_pfrac_CBM + kmid_frac_z,"E_pfrac_CBM,kmid_frac_z","(0, 23)",2,-0.20880876255145261
start_adf_mean + start_adf_n_triplets,"start_adf_mean,start_adf_n_triplets","(53, 55)",2,-0.20899230883113357
end_adf_min + end_nearest_Z4,"end_adf_min,end_nearest_Z4","(10, 14)",2,-0.20951842594894102
end_adf_min + end_nearest_Z,"end_adf_min,end_nearest_Z","(10, 13)",2,-0.20951842594894102
end_adf_min + end_nearest_mass,"end_adf_min,end_nearest_mass","(10, 16)",2,-0.20951842594894102
X_mean + radius_diff,"X_mean,radius_diff","(4, 50)",2,-0.20993778486958264
kstart_frac_z + radius_diff,"kstart_frac_z,radius_diff","(31, 50)",2,-0.20996282300731192
kpath_interior_degeneracy + radius_diff,"kpath_interior_degeneracy,radius_diff","(25, 50)",2,-0.21092617408482156
kend_frac_x + radius_diff,"kend_frac_x,radius_diff","(18, 50)",2,-0.21126542583548685
kpath_total_weight + start_nearest_mass,"kpath_total_weight,start_nearest_mass","(27, 60)",2,-0.21199306061536305
kpath_total_weight + start_nearest_Z,"kpath_total_weight,start_nearest_Z","(27, 57)",2,-0.21199306061536305
kpath_total_weight + start_nearest_Z4,"kpath_total_weight,start_nearest_Z4","(27, 58)",2,-0.21199306061536305
kvec_x + min_mass,"kvec_x,min_mass","(32, 48)",2,-0.21233665480236485
end_adf_min + max_Z,"end_adf_min,max_Z","(10, 35)",2,-0.21280879051413013
end_adf_min + max_Z4,"end_adf_min,max_Z4","(10, 36)",2,-0.21280879051413013
bandgap + start_adf_min,"bandgap,start_adf_min","(6, 54)",2,-0.21316177731320501
kpath_total_weight + radius_diff,"kpath_total_weight,radius_diff","(27, 50)",2,-0.21328980159333066
E_pfrac_CBM + band_binary,"E_pfrac_CBM,band_binary","(0, 5)",2,-0.21370609962860881
X_mean + mid_adf_min,"X_mean,mid_adf_min","(4, 41)",2,-0.214063109973406
E_pfrac_CBM + kend_frac_z,"E_pfrac_CBM,kend_frac_z","(0, 20)",2,-0.21445833967992844
kmid_frac_z + kpath_real_distance,"kmid_frac_z,kpath_real_distance","(23, 26)",2,-0.2145623861158271
E_pfrac_VBM + kstart_frac_y,"E_pfrac_VBM,kstart_frac_y","(1, 30)",2,-0.21483017940946345
kend_frac_z + radius_diff,"kend_frac_z,radius_diff","(20, 50)",2,-0.21519805158784303
mid_nearest_Z + sum_Z4,"mid_nearest_Z,sum_Z4","(44, 61)",2,-0.2153468468194776
mid_nearest_Z4 + sum_Z4,"mid_nearest_Z4,sum_Z4","(45, 61)",2,-0.2153468468194776
mid_nearest_mass + sum_Z4,"mid_nearest_mass,sum_Z4","(47, 61)",2,-0.2153468468194776
end_adf_max + kvec_y,"end_adf_max,kvec_y","(8, 33)",2,-0.21582017242693552
end_adf_min + kpath_interior_degeneracy,"end_adf_min,kpath_interior_degeneracy","(10, 25)",2,-0.21614668065681605
kpath_angle_deg + start_nearest_dist,"kpath_angle_deg,start_nearest_dist","(24, 59)",2,-0.21621132879080757
