Formula,uid,kpath,Rashba_parameter,band_binary,bandgap,ehull,kpath_real_distance,kpath_angle_deg,kvec_x,kvec_y,kvec_z,kstart_frac_x,kstart_frac_y,kstart_frac_z,kend_frac_x,kend_frac_y,kend_frac_z,kmid_frac_x,kmid_frac_y,kmid_frac_z,kstart_degeneracy,kend_degeneracy,kpath_interior_degeneracy,kpath_total_weight,start_nearest_dist,start_nearest_Z,start_nearest_mass,start_nearest_Z4,start_coord_2A,start_rdf_sum_2A,start_rdf_Z_2A,start_rdf_Z4_2A,start_rdf_mass_2A,start_mean_Z_2A,start_max_Z_2A,start_coord_4A,start_rdf_sum_4A,start_rdf_Z_4A,start_rdf_Z4_4A,start_rdf_mass_4A,start_mean_Z_4A,start_max_Z_4A,start_adf_mean,start_adf_std,start_adf_min,start_adf_max,start_adf_n_triplets,mid_nearest_dist,mid_nearest_Z,mid_nearest_mass,mid_nearest_Z4,mid_coord_2A,mid_rdf_sum_2A,mid_rdf_Z_2A,mid_rdf_Z4_2A,mid_rdf_mass_2A,mid_mean_Z_2A,mid_max_Z_2A,mid_coord_4A,mid_rdf_sum_4A,mid_rdf_Z_4A,mid_rdf_Z4_4A,mid_rdf_mass_4A,mid_mean_Z_4A,mid_max_Z_4A,mid_adf_mean,mid_adf_std,mid_adf_min,mid_adf_max,mid_adf_n_triplets,end_nearest_dist,end_nearest_Z,end_nearest_mass,end_nearest_Z4,end_coord_2A,end_rdf_sum_2A,end_rdf_Z_2A,end_rdf_Z4_2A,end_rdf_mass_2A,end_mean_Z_2A,end_max_Z_2A,end_coord_4A,end_rdf_sum_4A,end_rdf_Z_4A,end_rdf_Z4_4A,end_rdf_mass_4A,end_mean_Z_4A,end_max_Z_4A,end_adf_mean,end_adf_std,end_adf_min,end_adf_max,end_adf_n_triplets,max_Z,max_Z4,max_mass,min_mass,radius_mean,radius_diff,X_mean,X_diff,n_elements,mean_Z,sum_Z4,E_pfrac_VBM,E_pfrac_CBM,E_pfrac_relevant
Hf2Zr2Se8,81af2831dbb2,G->S,0.698,0,0.845,0.158,0.6502606272496572,49.06672007808193,0.42603758632497857,0.49125437238716163,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.81440572185017,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.744719669523917,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.566163418695765,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8295197197316269,0.190363806457994,0.8295197197316269
MoW3Te8,5c3fe56a1a89,X->G,2.045,0,0.825,0.018,0.44245568957585973,180.0,-0.44245568957585973,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.775173047418387,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.570383446192169,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.771670724050103,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2850819868146655,0.1412364257262718,0.2850819868146655
MoW3Te8,5c3fe56a1a89,G->S,1.298,0,0.825,0.018,0.6759241683901729,49.11115211345227,0.44245568957585973,0.5109857573121752,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.771670724050103,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.72518842094142,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.569751705467576,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2850819868146655,0.1412364257262718,0.2850819868146655
Mo2W2S8,449640ec4d30,X->G,1.954,0,1.553,0.0,0.49292693826297257,180.0,-0.49292693826297257,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.7208025367983675,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.555784598718135,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.720689331408806,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2072633880549644,0.2146805678678273,0.2072633880549644
Mo2W2S8,449640ec4d30,S->Y,1.167,1,1.553,0.0,0.49292693826297257,180.0,-0.49292693826297257,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.555672553821689,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.720633348500349,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.555418032491605,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2072633880549644,0.2146805678678273,0.2146805678678273
CrW3S8,a9f87eba4b96,X->G,1.909,0,1.144,0.009,0.4969695910515046,180.0,-0.4969695910515046,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.72050810163621,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.598585082866013,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.749702866811322,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1919601306899144,0.1713770613500185,0.1919601306899144
CrMo3S8,644f7c1c85c7,X->G,1.46,0,1.206,0.011,0.49782339910200085,180.0,-0.49782339910200085,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.721281997782236,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.602169756767952,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.750391411927129,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1854065113491833,0.1518783583282624,0.1854065113491833
AsClTe,4fd8ad708fb0,M->G,2.895,0,1.496,0.018,0.9231592910645846,-150.00000002865247,-0.7994793980323897,-0.4615796451324889,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,1,6,10,8.238288691994402,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.29665503565069,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.469341025394087,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8748022705579596,0.850388063665775,0.8748022705579596
AsClTe,4fd8ad708fb0,M->K,2.257,0,1.496,0.018,0.5329862648932733,120.00000002865247,-0.2664931326774632,0.461579645132489,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,8.238288691994402,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.205683559636704,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.264280179899238,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8748022705579596,0.850388063665775,0.8748022705579596
CrW3Te8,eef072f845ce,X->G,1.592,0,0.563,0.056,0.4441904140495213,180.0,-0.4441904140495213,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.776786651353764,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.6586305995701345,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.847676730652817,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2267102691969866,0.1224285422660796,0.2267102691969866
CrW3Te8,eef072f845ce,Y->S,1.042,0,0.563,0.056,0.4441904140495213,0.0,0.4441904140495213,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.683784659475445,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.772199983112222,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.567050052324573,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2267102691969866,0.1224285422660796,0.2267102691969866
CrW3Te8,eef072f845ce,G->S,0.99,0,0.563,0.056,0.6785872202267884,49.11210060848555,0.4441904140495213,0.5130063269801208,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.0,1,1,2,4,7.847676730652817,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.724823415348833,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.567050052324573,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2267102691969866,0.1224285422660796,0.2267102691969866
ISSb,5b94060698bc,M->K,2.844,0,1.276,0.041,0.5129153257993856,119.99999995640525,-0.2564576625617151,0.44419770232777134,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,7.969999394837109,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.106840413384255,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9990025748613975,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8378311435722494,0.881194264676874,0.8378311435722494
ISSb,5b94060698bc,G->M,1.507,1,1.276,0.041,0.8883954027595297,29.999999962582827,0.7693729876851453,0.4441977008773236,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1,3,6,10,8.227348097767527,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.035109329724985,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.969999394837109,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8378311435722494,0.881194264676874,0.881194264676874
ISSb,5b94060698bc,G->K,1.547,1,1.276,0.041,1.0258306503426466,60.0000000030888,0.5129153251234302,0.8883954032050949,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,1,6,12,19,8.227348097767527,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,8.085387909955186,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9990025748613975,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8378311435722494,0.881194264676874,0.881194264676874
MoCr3S8,3fb52099b370,X->G,1.221,0,0.922,0.011,0.5089338888504535,180.0,-0.5089338888504535,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.702156732458077,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.610899461849657,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.699878196257277,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1542812240567189,0.1108407663341692,0.1542812240567189
CrW3Se8,0b7696e1f4c9,X->G,1.756,0,0.902,0.01,0.476000099265373,180.0,-0.476000099265373,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.740682557407068,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.613937898844728,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.778520076192758,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.1813042425403861,0.1534142461286447,0.1813042425403861
TiHf3Te8,1667d1443160,S->Y,1.512,0,0.098,0.132,0.6423585846055582,-130.8334179720495,-0.4054457743252689,-0.46915995854140013,0.1677116829552158,0.5,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.25,1,1,2,4,7.579223936822743,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3.472285164100988,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.827069600426086,2.4812088012782576,66.99263763451296,5.740690096557462,3.0,3.0,57.7756667148732,7.047569453967834,52.642577170845364,67.7409206048681,3,0.010859870834379573,1,1.00794,1,1,92.08212650506448,92.08212650506448,92.08212650506448,92.8132585895147,1.0,1.0,10,94.97298579004054,99.97832144799196,275.77683930807973,110.5973908906765,2.5,3.0,51.896330342224346,23.89956504762905,18.66498193079562,124.18575819022834,45,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7032942480989642,0.1550792284914078,0.7032942480989642
CrMo3Te8,159f028a85d0,Y->S,0.896,0,0.665,0.035,0.44479526761049554,0.0,0.44479526761049554,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.667108439922835,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.77090131925097,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.5663164718496825,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.2569664710702297,0.1252595031050306,0.2569664710702297
Ti2Zr2Te8,18e377cce57f,S->Y,1.855,0,0.143,0.118,0.40895487756723214,180.0,-0.40895487756723214,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.5,0.0,1,1,2,4,7.58888384180134,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.826787459084202,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.589071805115322,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.6431649598769135,0.1240123504437783,0.6431649598769135
PbS,5e4ff1f56b4a,M->G,1.241,1,1.979,0.231,0.9185856251440867,-150.00000001782004,-0.7955184870688373,-0.4592928123246224,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,1,6,10,7.580634535338753,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.644654240661129,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.833574788174359,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.8989011752508484,0.774841563510968,0.774841563510968
PbTe,3bc08d486d65,M->K,1.138,0,1.151,0.198,0.48437674498239747,120.00000001856608,-0.2421883726271275,0.41948256607869433,0.0,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,7.5952372581375345,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.552381042917339,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.629348903661001,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.9311785526870192,0.7994363268899549,0.9311785526870192
PbTe,3bc08d486d65,M->G,2.18,1,1.151,0.198,0.838965133275026,-149.99999994206163,-0.7265651178813824,-0.41948256737222694,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,1,6,10,7.5952372581375345,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.671775171882958,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.89693928437236,1,1.00794,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,16,4.002602,1.00794,0.625,0.75,,,2,1.5,17,0.9311785526870192,0.7994363268899549,0.7994363268899549
P2Sb2Se6,5d1a32a28ffa,Y->G,2.483,0,1.004,0.058,0.5110925695609772,-90.0,3.6079100540875103e-17,-0.5110925695609772,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,1,2,4,7.5637562911616,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.528061831034571,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9008666895169775,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8096352520917903,0.8238161694562693,0.8096352520917903
P2Sb2Se6,5d1a32a28ffa,X->G,2.546,0,1.004,0.058,0.51189309863108,-150.05171859821505,-0.44354327946776284,-0.2555462847804886,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.565339236613113,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.529942516016802,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9008666895169775,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8096352520917903,0.8238161694562693,0.8096352520917903
P2Sb2Se6,5d1a32a28ffa,Y->G,1.261,1,1.004,0.058,0.5110925695609772,-90.0,3.6079100540875103e-17,-0.5110925695609772,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,1,2,4,7.5637562911616,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.528061831034571,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9008666895169775,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8096352520917903,0.8238161694562693,0.8238161694562693
P2Sb2Se6,5d1a32a28ffa,X->G,1.339,1,1.004,0.058,0.51189309863108,-150.05171859821505,-0.44354327946776284,-0.2555462847804886,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,2,4,7.565339236613113,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.529942516016802,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.9008666895169775,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.8096352520917903,0.8238161694562693,0.8238161694562693
BiClTe,badda86cab42,M->G,1.458,1,0.948,0.129,0.867589079537795,-150.00000004401488,-0.7513541832589312,-0.43379453919170385,-8.241927987866616e-18,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,3,1,6,10,7.334856420648649,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.408967002012047,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.626979220195584,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.9359477403697092,0.9378360161127248,0.9378360161127248
BiClTe,badda86cab42,M->K,0.863,1,0.948,0.129,0.5009027893707781,119.99999996490025,-0.2504513944196438,0.4337945405750079,-2.7473093292888723e-18,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.41666666666666663,0.16666666666666666,0.0,3,6,12,21,7.334856420648649,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.293358482797978,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,7.3678864866663325,2,4.002602,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.9359477403697092,0.9378360161127248,0.9378360161127248
TiZr3Te8,4f1ab08988cc,S->Y,1.679,0,0.21,0.115,0.64100327457215,-130.83623677816092,-0.4046028271299448,-0.4681379896799372,0.16741736143274438,0.5,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.25,1,1,2,4,7.5795577133281276,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3.4682258223987845,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.8271096166283327,2.4813288498849984,66.99587894689495,5.740967849017257,3.0,3.0,57.955998354663286,7.065423584013518,52.7813854574961,67.9458619057389,3,0.01007673726276709,1,1.00794,1,1,99.23847113638033,99.23847113638033,99.23847113638033,100.0264245972032,1.0,1.0,10,102.12843147689087,107.13350962683822,282.96049419794434,117.80884357706492,2.5,3.0,52.571410893062875,24.808479341213125,18.65618791828376,127.79175114926966,45,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.6849715466889554,0.1347440193725061,0.6849715466889554
TiHf3Se8,3e1923c616ad,S->Y,1.256,0,0.722,0.166,0.6817769519190183,-130.86288740334143,-0.4318482769931407,-0.4991922910632491,0.1706866555096427,0.5,0.5,0.0,0.0,0.0,0.5,0.25,0.25,0.25,1,1,2,4,7.569331915918704,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,3.45329377291943,3,6.941,81,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.8338043570675362,2.501413071202608,67.53815292247043,5.787436042405767,3.0,3.0,54.836605688598986,5.995298451580267,50.43254200913581,63.31307556019495,3,0.16018899461008546,1,1.00794,1,1,6.242626108204816,6.242626108204816,6.242626108204816,6.292192559503962,1.0,1.0,10,9.357579805382445,14.760501833828545,204.7998267954975,25.483074026397148,2.5,3.0,54.14804375999711,26.81239065927564,18.103246023329735,128.35808816957928,45,3,81,6.941,1.00794,0.9,1.2,,,3,2.0,98,0.7987767433307077,0.1594418578290933,0.7987767433307077
